environment_step,learning_update,td_loss
1000,1,0.8369132280349731
1010,2,0.7522785067558289
1020,3,0.6593815684318542
1030,4,0.573983371257782
1040,5,0.4762922525405884
1050,6,0.3904861509799957
1060,7,0.35113081336021423
1070,8,0.3095737099647522
1080,9,0.24406108260154724
1090,10,0.23799172043800354
1100,11,0.2510712146759033
1110,12,0.16407494246959686
1120,13,0.155430868268013
1130,14,0.2104721963405609
1140,15,0.18853473663330078
1150,16,0.15616995096206665
1160,17,0.19188334047794342
1170,18,0.11327322572469711
1180,19,0.15921393036842346
1190,20,0.07361945509910583
1200,21,0.09764344990253448
1210,22,0.13303618133068085
1220,23,0.06898773461580276
1230,24,0.10110702365636826
1240,25,0.06052812188863754
1250,26,0.06472067534923553
1260,27,0.0870828852057457
1270,28,0.04785168170928955
1280,29,0.06146647408604622
1290,30,0.0672987774014473
1300,31,0.04089128598570824
1310,32,0.054228756576776505
1320,33,0.039906855672597885
1330,34,0.04965972900390625
1340,35,0.044337596744298935
1350,36,0.030445557087659836
1360,37,0.02579323947429657
1370,38,0.03914501145482063
1380,39,0.024201588705182076
1390,40,0.033164236694574356
1400,41,0.027717016637325287
1410,42,0.0363888293504715
1420,43,0.021297845989465714
1430,44,0.021659772843122482
1440,45,0.0307613518089056
1450,46,0.01617221161723137
1460,47,0.018550099804997444
1470,48,0.017234474420547485
1480,49,0.018714729696512222
1490,50,0.016824141144752502
1500,51,0.01407565176486969
1510,52,0.014517202042043209
1520,53,0.012324650771915913
1530,54,0.012152712792158127
1540,55,0.007225568871945143
1550,56,0.0094230305403471
1560,57,0.014658283442258835
1570,58,0.005855580326169729
1580,59,0.011148243211209774
1590,60,0.005537182558327913
1600,61,0.008675334975123405
1610,62,0.005775504745543003
1620,63,0.007905816659331322
1630,64,0.009599633514881134
1640,65,0.00570229347795248
1650,66,0.008805827237665653
1660,67,0.007639176677912474
1670,68,0.00620103906840086
1680,69,0.008693963289260864
1690,70,0.0069283852353692055
1700,71,0.008304285816848278
1710,72,0.00714634545147419
1720,73,0.0047577014192938805
1730,74,0.006212309934198856
1740,75,0.005362859461456537
1750,76,0.004605054389685392
1760,77,0.0035107347648590803
1770,78,0.005722729954868555
1780,79,0.005053010769188404
1790,80,0.005327650345861912
1800,81,0.0045007034204900265
1810,82,0.003230372443795204
1820,83,0.00479914853349328
1830,84,0.004350351169705391
1840,85,0.00585393188521266
1850,86,0.0032497402280569077
1860,87,0.004215525928884745
1870,88,0.002557614352554083
1880,89,0.0046149324625730515
1890,90,0.00430629588663578
1900,91,0.0031807099003344774
1910,92,0.004940694663673639
1920,93,0.003296065842732787
1930,94,0.0015894181560724974
1940,95,0.0018729462753981352
1950,96,0.0018334091873839498
1960,97,0.0045115649700164795
1970,98,0.002090048510581255
1980,99,0.001975380117073655
1990,100,0.0020782488863915205
2000,101,0.0021644250955432653
2010,102,0.9364814758300781
2020,103,0.8687174320220947
2030,104,0.7127440571784973
2040,105,0.5500232577323914
2050,106,0.37160927057266235
2060,107,0.22208237648010254
2070,108,0.1145409345626831
2080,109,0.046263426542282104
2090,110,0.039973486214876175
2100,111,0.07880251854658127
2110,112,0.11910193413496017
2120,113,0.1871529221534729
2130,114,0.3177034854888916
2140,115,0.2558158040046692
2150,116,0.1418764591217041
2160,117,0.13871800899505615
