episode,ending_environment_step,episode_return,episode_length
256,63380,-121.0,122
257,63520,-140.0,141
258,63710,-188.0,189
259,63900,-193.0,194
260,64070,-166.0,167
261,64190,-116.0,117
262,64290,-106.0,107
263,64370,-71.0,72
264,64480,-118.0,119
265,64650,-168.0,169
266,64830,-174.0,175
267,65060,-227.0,228
268,65230,-169.0,170
269,65390,-163.0,164
270,65660,-268.0,269
271,65820,-161.0,162
272,65940,-117.0,118
273,66020,-77.0,78
274,66100,-83.0,84
275,66260,-159.0,160
276,66380,-116.0,117
277,66520,-145.0,146
278,66640,-112.0,113
279,66750,-112.0,113
280,66830,-79.0,80
281,66930,-102.0,103
282,67030,-99.0,100
283,67150,-115.0,116
284,67250,-97.0,98
285,67340,-93.0,94
286,67430,-86.0,87
287,67570,-142.0,143
288,67660,-92.0,93
289,67800,-131.0,132
290,67890,-93.0,94
291,67990,-102.0,103
292,68120,-125.0,126
293,68250,-133.0,134
294,68380,-130.0,131
295,68560,-175.0,176
296,68760,-198.0,199
297,68850,-85.0,86
298,68990,-139.0,140
299,69090,-104.0,105
300,69170,-77.0,78
301,69240,-71.0,72
302,69360,-118.0,119
303,69480,-116.0,117
304,69660,-179.0,180
305,69740,-79.0,80
306,69840,-103.0,104
307,69950,-113.0,114
308,70100,-140.0,141
309,70190,-97.0,98
310,70270,-80.0,81
311,70360,-88.0,89
312,70500,-134.0,135
313,70620,-125.0,126
314,70760,-134.0,135
315,70910,-151.0,152
316,71090,-178.0,179
317,71190,-98.0,99
318,71340,-145.0,146
319,71450,-112.0,113
320,71590,-136.0,137
321,71660,-78.0,79
322,71760,-91.0,92
323,71850,-96.0,97
324,71950,-91.0,92
325,72060,-111.0,112
326,72170,-116.0,117
327,72670,-500.0,500
328,72760,-83.0,84
329,72840,-81.0,82
330,72940,-94.0,95
331,73040,-102.0,103
332,73130,-91.0,92
333,73290,-160.0,161
334,73430,-133.0,134
335,73570,-139.0,140
336,73660,-89.0,90
337,73740,-85.0,86
338,73870,-123.0,124
339,73970,-101.0,102
340,74110,-140.0,141
341,74220,-108.0,109
342,74410,-190.0,191
343,74520,-113.0,114
344,74660,-136.0,137
345,74760,-98.0,99
346,75010,-247.0,248
347,75110,-105.0,106
348,75210,-94.0,95
349,75290,-77.0,78
350,75430,-144.0,145
351,75540,-106.0,107
352,75680,-139.0,140
353,75820,-146.0,147
354,75960,-133.0,134
355,76090,-126.0,127
356,76210,-122.0,123
357,76310,-100.0,101
358,76390,-80.0,81
359,76470,-77.0,78
360,76590,-116.0,117
361,76670,-80.0,81
362,76750,-81.0,82
363,76850,-103.0,104
364,76930,-75.0,76
365,77020,-89.0,90
366,77140,-120.0,121
367,77260,-120.0,121
368,77380,-114.0,115
369,77460,-87.0,88
370,77540,-76.0,77
371,77640,-94.0,95
372,77720,-81.0,82
373,77800,-82.0,83
374,77900,-101.0,102
375,78010,-109.0,110
376,78180,-162.0,163
377,78330,-156.0,157
378,78450,-112.0,113
379,78590,-148.0,149
380,78790,-198.0,199
381,78920,-121.0,122
382,79010,-89.0,90
383,79110,-105.0,106
384,79200,-87.0,88
385,79290,-87.0,88
386,79370,-78.0,79
387,79540,-175.0,176
388,79720,-173.0,174
389,79810,-97.0,98
390,79930,-114.0,115
391,80070,-141.0,142
392,80170,-94.0,95
393,80380,-212.0,213
394,80520,-142.0,143
395,80630,-105.0,106
396,80730,-102.0,103
397,80820,-91.0,92
398,80930,-101.0,102
399,81050,-122.0,123
400,81160,-109.0,110
401,81280,-119.0,120
402,81390,-114.0,115
403,81490,-91.0,92
404,81600,-112.0,113
405,81720,-119.0,120
406,81840,-121.0,122
407,82020,-178.0,179
408,82120,-98.0,99
409,82350,-227.0,228
410,82430,-79.0,80
411,82510,-82.0,83
412,82690,-178.0,179
413,82810,-118.0,119
414,82930,-126.0,127
415,83010,-76.0,77
416,83090,-78.0,79
417,83210,-120.0,121
418,83300,-83.0,84
419,83530,-232.0,233
420,83600,-70.0,71
421,83700,-98.0,99
422,83800,-100.0,101
423,83890,-89.0,90
424,84030,-141.0,142
425,84140,-112.0,113
426,84230,-84.0,85
427,84340,-112.0,113
428,84430,-86.0,87
429,84510,-80.0,81
430,84600,-87.0,88
431,84690,-91.0,92
432,84790,-101.0,102
433,84890,-101.0,102
434,85000,-106.0,107
435,85070,-69.0,70
436,85200,-124.0,125
437,85340,-143.0,144
438,85470,-124.0,125
439,85550,-87.0,88
440,85640,-86.0,87
441,85770,-131.0,132
442,85930,-156.0,157
443,86010,-79.0,80
444,86110,-98.0,99
445,86190,-76.0,77
446,86300,-117.0,118
447,86390,-81.0,82
448,86480,-96.0,97
449,86550,-69.0,70
450,86660,-104.0,105
451,86770,-108.0,109
452,86890,-122.0,123
453,86970,-82.0,83
454,87050,-80.0,81
455,87150,-99.0,100
456,87250,-97.0,98
457,87340,-83.0,84
458,87420,-83.0,84
459,87520,-100.0,101
460,87620,-96.0,97
461,87720,-104.0,105
462,87810,-91.0,92
463,87900,-83.0,84
464,87980,-85.0,86
465,88060,-75.0,76
466,88170,-111.0,112
467,88320,-147.0,148
468,88410,-86.0,87
469,88490,-80.0,81
470,88600,-110.0,111
471,88690,-94.0,95
472,88810,-113.0,114
473,88910,-97.0,98
474,88990,-85.0,86
475,89130,-132.0,133
476,89240,-110.0,111
477,89320,-81.0,82
478,89450,-126.0,127
479,89550,-99.0,100
480,89640,-89.0,90
481,89800,-162.0,163
482,89900,-96.0,97
483,89990,-91.0,92
484,90120,-127.0,128
485,90210,-89.0,90
486,90290,-81.0,82
487,90380,-95.0,96
488,90480,-97.0,98
489,90610,-126.0,127
490,90710,-102.0,103
491,90810,-95.0,96
492,90890,-82.0,83
493,90970,-76.0,77
494,91040,-70.0,71
495,91120,-82.0,83
496,91200,-78.0,79
497,91280,-82.0,83
498,91380,-91.0,92
499,91450,-76.0,77
500,91540,-90.0,91
501,91620,-79.0,80
502,91740,-114.0,115
503,91830,-92.0,93
504,91920,-84.0,85
505,92010,-97.0,98
506,92090,-70.0,71
507,92160,-76.0,77
508,92260,-92.0,93
509,92380,-127.0,128
510,92460,-75.0,76
511,92550,-91.0,92
512,92690,-138.0,139
513,92790,-94.0,95
514,92910,-124.0,125
515,93000,-93.0,94
516,93110,-104.0,105
517,93200,-86.0,87
518,93280,-83.0,84
519,93360,-81.0,82
520,93470,-103.0,104
521,93550,-83.0,84
522,93640,-91.0,92
523,93740,-99.0,100
524,93850,-104.0,105
525,93920,-74.0,75
526,94010,-83.0,84
527,94100,-88.0,89
528,94180,-85.0,86
529,94260,-76.0,77
530,94340,-76.0,77
531,94500,-159.0,160
532,94570,-76.0,77
533,94670,-101.0,102
534,94760,-88.0,89
535,94880,-111.0,112
536,94950,-75.0,76
537,95050,-101.0,102
538,95140,-86.0,87
539,95230,-84.0,85
540,95320,-92.0,93
541,95410,-86.0,87
542,95500,-90.0,91
543,95580,-81.0,82
544,95690,-112.0,113
545,95770,-81.0,82
546,95880,-106.0,107
547,95960,-78.0,79
548,96040,-82.0,83
549,96120,-74.0,75
550,96200,-85.0,86
551,96310,-104.0,105
552,96390,-76.0,77
553,96500,-110.0,111
554,96570,-70.0,71
555,96680,-107.0,108
556,96740,-61.0,62
557,96830,-92.0,93
558,96920,-88.0,89
559,96990,-71.0,72
560,97080,-91.0,92
561,97180,-92.0,93
562,97280,-102.0,103
563,97370,-85.0,86
564,97460,-92.0,93
565,97550,-86.0,87
566,97660,-118.0,119
567,97750,-84.0,85
568,97820,-73.0,74
569,97890,-69.0,70
570,98010,-116.0,117
571,98110,-96.0,97
572,98240,-134.0,135
573,98320,-77.0,78
574,98400,-74.0,75
575,98490,-89.0,90
576,98560,-69.0,70
577,98650,-92.0,93
578,98780,-134.0,135
579,98960,-171.0,172
580,99090,-131.0,132
581,99170,-83.0,84
582,99250,-80.0,81
583,99360,-107.0,108
584,99450,-85.0,86
585,99550,-103.0,104
586,99640,-85.0,86
587,99720,-85.0,86
588,99800,-76.0,77
589,99870,-70.0,71
590,99950,-81.0,82
591,100020,-70.0,71
592,100100,-78.0,79
593,100310,-208.0,209
594,100400,-90.0,91
595,100510,-110.0,111
596,100590,-77.0,78
597,100690,-95.0,96
598,100770,-83.0,84
599,100860,-85.0,86
600,101000,-141.0,142
601,101080,-82.0,83
602,101200,-121.0,122
603,101320,-115.0,116
604,101410,-90.0,91
605,101490,-77.0,78
606,101610,-116.0,117
607,101700,-89.0,90
608,101790,-91.0,92
609,101900,-113.0,114
610,101980,-78.0,79
611,102070,-90.0,91
612,102190,-116.0,117
613,102290,-96.0,97
614,102360,-77.0,78
615,102460,-97.0,98
616,102550,-87.0,88
617,102660,-108.0,109
618,102770,-114.0,115
619,102890,-114.0,115
620,103000,-109.0,110
621,103100,-96.0,97
622,103180,-83.0,84
623,103650,-469.0,470
624,103770,-123.0,124
625,103890,-119.0,120
626,104000,-109.0,110
627,104160,-154.0,155
628,104260,-98.0,99
629,104360,-101.0,102
630,104450,-84.0,85
631,104540,-95.0,96
632,104630,-83.0,84
633,104710,-84.0,85
634,104890,-176.0,177
635,104970,-79.0,80
636,105050,-82.0,83
637,105180,-132.0,133
638,105280,-99.0,100
639,105380,-98.0,99
640,105480,-95.0,96
641,105560,-78.0,79
642,105630,-76.0,77
643,105720,-84.0,85
644,105810,-86.0,87
645,105900,-91.0,92
646,105990,-91.0,92
647,106070,-77.0,78
648,106190,-117.0,118
649,106270,-82.0,83
650,106350,-80.0,81
651,106520,-166.0,167
652,106610,-93.0,94
653,106710,-96.0,97
654,106820,-107.0,108
655,106920,-98.0,99
656,107020,-108.0,109
657,107110,-89.0,90
658,107200,-85.0,86
659,107310,-109.0,110
660,107390,-78.0,79
661,107520,-132.0,133
662,107640,-118.0,119
663,107720,-79.0,80
664,107830,-105.0,106
665,107950,-121.0,122
666,108040,-92.0,93
667,108260,-221.0,222
668,108350,-85.0,86
669,108430,-81.0,82
670,108560,-125.0,126
671,108640,-82.0,83
672,108730,-86.0,87
673,108810,-76.0,77
674,108930,-120.0,121
675,109000,-76.0,77
676,109090,-88.0,89
677,109230,-136.0,137
678,109350,-123.0,124
679,109450,-95.0,96
680,109530,-79.0,80
681,109690,-159.0,160
682,109770,-84.0,85
683,109870,-99.0,100
684,109970,-97.0,98
685,110100,-125.0,126
686,110200,-105.0,106
687,110340,-139.0,140
688,110430,-83.0,84
689,110520,-89.0,90
690,110640,-124.0,125
691,110720,-80.0,81
692,110800,-71.0,72
693,110900,-101.0,102
694,111010,-110.0,111
695,111160,-151.0,152
696,111240,-82.0,83
697,111320,-78.0,79
698,111400,-79.0,80
699,111500,-100.0,101
700,111610,-100.0,101
701,111730,-119.0,120
702,111810,-88.0,89
703,111900,-83.0,84
704,111990,-93.0,94
705,112110,-113.0,114
706,112180,-68.0,69
707,112260,-79.0,80
708,112390,-136.0,137
709,112480,-86.0,87
710,112560,-79.0,80
711,112640,-82.0,83
712,112730,-85.0,86
713,112810,-84.0,85
714,112920,-105.0,106
715,113000,-82.0,83
716,113080,-75.0,76
717,113170,-89.0,90
718,113250,-77.0,78
719,113340,-90.0,91
720,113460,-125.0,126
721,113590,-130.0,131
722,113700,-107.0,108
723,113790,-89.0,90
724,113900,-107.0,108
725,114010,-107.0,108
726,114090,-83.0,84
727,114180,-87.0,88
728,114290,-104.0,105
729,114390,-107.0,108
730,114480,-90.0,91
731,114590,-103.0,104
732,114670,-85.0,86
733,114770,-98.0,99
734,114860,-81.0,82
735,114950,-98.0,99
736,115040,-81.0,82
737,115120,-79.0,80
738,115210,-89.0,90
739,115300,-90.0,91
740,115390,-95.0,96
741,115470,-80.0,81
742,115560,-84.0,85
743,115640,-81.0,82
744,115760,-114.0,115
745,115850,-90.0,91
746,115970,-118.0,119
747,116050,-87.0,88
748,116150,-90.0,91
749,116240,-98.0,99
750,116330,-83.0,84
751,116460,-131.0,132
752,116550,-89.0,90
753,116640,-85.0,86
754,116720,-84.0,85
755,116820,-99.0,100
756,116910,-86.0,87
757,117050,-138.0,139
758,117220,-171.0,172
759,117320,-101.0,102
760,117410,-92.0,93
761,117520,-101.0,102
762,117600,-84.0,85
763,117790,-184.0,185
764,117860,-77.0,78
765,117970,-103.0,104
766,118090,-125.0,126
767,118170,-77.0,78
768,118300,-131.0,132
769,118390,-83.0,84
770,118500,-114.0,115
771,118580,-78.0,79
772,118700,-114.0,115
773,118800,-103.0,104
774,118900,-94.0,95
775,118990,-94.0,95
776,119170,-179.0,180
777,119250,-76.0,77
778,119390,-138.0,139
779,119530,-138.0,139
780,119610,-85.0,86
781,119830,-218.0,219
782,120020,-187.0,188
783,120100,-81.0,82
784,120210,-105.0,106
785,120300,-91.0,92
786,120370,-73.0,74
787,120440,-62.0,63
788,120600,-161.0,162
789,120690,-89.0,90
790,120790,-104.0,105
791,120890,-91.0,92
792,121000,-110.0,111
793,121070,-75.0,76
794,121170,-98.0,99
795,121330,-162.0,163
796,121410,-78.0,79
797,121530,-117.0,118
798,121620,-86.0,87
799,121720,-96.0,97
800,121790,-77.0,78
801,121870,-78.0,79
802,121960,-85.0,86
803,122070,-111.0,112
804,122170,-101.0,102
805,122280,-104.0,105
806,122370,-88.0,89
807,122480,-114.0,115
808,122570,-84.0,85
809,122660,-90.0,91
810,122800,-137.0,138
811,122890,-90.0,91
812,122960,-75.0,76
813,123050,-91.0,92
814,123150,-93.0,94
815,123270,-121.0,122
816,123390,-118.0,119
817,123560,-167.0,168
818,123630,-73.0,74
819,123740,-112.0,113
820,123840,-93.0,94
821,123920,-84.0,85
822,124030,-103.0,104
823,124130,-100.0,101
824,124290,-157.0,158
825,124390,-104.0,105
826,124480,-92.0,93
827,124730,-241.0,242
828,124820,-89.0,90
829,124920,-102.0,103
830,125060,-141.0,142
831,125170,-105.0,106
832,125320,-153.0,154
833,125450,-124.0,125
834,125600,-157.0,158
835,125870,-265.0,266
836,125980,-110.0,111
837,126100,-121.0,122
838,126240,-137.0,138
839,126310,-72.0,73
840,126410,-94.0,95
841,126500,-90.0,91
842,126600,-95.0,96
843,126740,-139.0,140
844,126840,-105.0,106
845,126990,-150.0,151
846,127130,-133.0,134
847,127210,-86.0,87
848,127300,-82.0,83
849,127380,-84.0,85
850,127460,-81.0,82
851,127550,-86.0,87
852,127660,-111.0,112
853,127780,-115.0,116
854,127870,-89.0,90
855,127950,-84.0,85
856,128090,-133.0,134
857,128160,-72.0,73
858,128260,-97.0,98
859,128370,-114.0,115
860,128470,-92.0,93
861,128580,-107.0,108
862,128660,-82.0,83
863,128730,-75.0,76
864,128880,-145.0,146
865,128960,-80.0,81
866,129080,-116.0,117
867,129190,-108.0,109
868,129290,-100.0,101
869,129380,-91.0,92
870,129490,-111.0,112
871,129590,-98.0,99
872,129690,-99.0,100
873,129780,-88.0,89
874,129870,-92.0,93
875,129970,-97.0,98
876,130050,-82.0,83
877,130150,-96.0,97
878,130290,-136.0,137
879,130390,-98.0,99
880,130480,-90.0,91
881,130570,-87.0,88
882,130650,-82.0,83
883,130750,-99.0,100
884,130830,-84.0,85
885,130950,-119.0,120
886,131070,-110.0,111
887,131200,-129.0,130
888,131440,-239.0,240
889,131560,-127.0,128
890,131660,-95.0,96
891,131800,-142.0,143
892,131900,-101.0,102
893,132030,-127.0,128
894,132130,-101.0,102
895,132210,-76.0,77
896,132310,-99.0,100
897,132480,-164.0,165
898,132570,-89.0,90
899,132730,-164.0,165
900,132840,-103.0,104
901,132950,-113.0,114
902,133050,-102.0,103
903,133150,-96.0,97
904,133250,-97.0,98
905,133370,-119.0,120
906,133440,-76.0,77
907,133540,-91.0,92
908,133630,-93.0,94
909,133730,-100.0,101
910,133800,-70.0,71
911,133880,-74.0,75
912,133990,-107.0,108
913,134130,-148.0,149
914,134220,-88.0,89
915,134330,-108.0,109
916,134410,-81.0,82
917,134520,-100.0,101
918,134620,-105.0,106
919,134740,-118.0,119
920,134830,-84.0,85
921,134930,-99.0,100
922,135020,-92.0,93
923,135120,-98.0,99
924,135240,-125.0,126
925,135330,-87.0,88
926,135430,-101.0,102
927,135530,-97.0,98
928,135630,-99.0,100
929,135770,-133.0,134
930,135850,-83.0,84
931,135930,-82.0,83
932,136050,-116.0,117
933,136160,-113.0,114
934,136260,-96.0,97
935,136340,-83.0,84
936,136440,-93.0,94
937,136520,-85.0,86
938,136630,-106.0,107
939,136730,-95.0,96
940,136820,-92.0,93
941,136910,-84.0,85
942,136990,-80.0,81
943,137080,-95.0,96
944,137250,-168.0,169
945,137340,-86.0,87
946,137440,-99.0,100
947,137530,-87.0,88
948,137620,-92.0,93
949,137710,-89.0,90
950,137790,-84.0,85
951,137890,-94.0,95
952,138000,-112.0,113
953,138120,-119.0,120
954,138240,-112.0,113
955,138340,-99.0,100
956,138410,-75.0,76
957,138500,-88.0,89
958,138590,-91.0,92
959,138700,-103.0,104
960,138810,-117.0,118
961,139000,-180.0,181
962,139110,-115.0,116
963,139220,-109.0,110
964,139300,-80.0,81
965,139400,-92.0,93
966,139500,-103.0,104
967,139590,-87.0,88
968,139700,-115.0,116
969,139790,-84.0,85
970,139920,-131.0,132
971,140050,-132.0,133
972,140130,-77.0,78
973,140230,-93.0,94
974,140320,-94.0,95
975,140410,-93.0,94
976,140490,-70.0,71
977,140570,-81.0,82
978,140690,-119.0,120
979,140760,-68.0,69
980,140850,-88.0,89
981,140930,-86.0,87
982,141020,-88.0,89
983,141100,-77.0,78
984,141220,-119.0,120
985,141310,-91.0,92
986,141400,-87.0,88
987,141480,-79.0,80
988,141560,-75.0,76
989,141640,-86.0,87
990,141720,-80.0,81
991,141820,-92.0,93
992,141930,-117.0,118
993,142010,-72.0,73
994,142090,-85.0,86
995,142190,-99.0,100
996,142320,-127.0,128
997,142400,-76.0,77
998,142550,-153.0,154
999,142640,-89.0,90
1000,142720,-81.0,82
1001,142820,-98.0,99
1002,142900,-73.0,74
1003,143000,-103.0,104
1004,143090,-89.0,90
1005,143170,-81.0,82
1006,143270,-93.0,94
1007,143360,-93.0,94
1008,143460,-96.0,97
1009,143580,-123.0,124
1010,143670,-83.0,84
1011,143750,-78.0,79
1012,143860,-113.0,114
1013,143970,-107.0,108
1014,144050,-83.0,84
1015,144160,-108.0,109
1016,144240,-74.0,75
1017,144330,-97.0,98
1018,144430,-100.0,101
1019,144520,-86.0,87
1020,144640,-113.0,114
1021,144720,-82.0,83
1022,144820,-99.0,100
1023,144940,-123.0,124
1024,145030,-83.0,84
1025,145140,-112.0,113
1026,145280,-136.0,137
1027,145360,-81.0,82
1028,145490,-129.0,130
1029,145590,-104.0,105
1030,145710,-111.0,112
1031,145870,-165.0,166
1032,146060,-183.0,184
1033,146160,-101.0,102
1034,146250,-93.0,94
1035,146340,-90.0,91
1036,146450,-111.0,112
1037,146550,-96.0,97
1038,146630,-75.0,76
1039,146730,-101.0,102
1040,146830,-101.0,102
1041,146930,-102.0,103
1042,147040,-108.0,109
1043,147140,-94.0,95
1044,147240,-97.0,98
1045,147330,-89.0,90
1046,147420,-89.0,90
1047,147510,-97.0,98
1048,147600,-87.0,88
1049,147800,-192.0,193
1050,147900,-108.0,109
1051,148000,-91.0,92
1052,148140,-138.0,139
1053,148280,-145.0,146
1054,148390,-110.0,111
1055,148490,-97.0,98
1056,148570,-80.0,81
1057,148690,-121.0,122
1058,148790,-91.0,92
1059,148880,-89.0,90
1060,148960,-87.0,88
1061,149050,-88.0,89
1062,149280,-230.0,231
1063,149440,-151.0,152
1064,149550,-109.0,110
1065,149650,-105.0,106
1066,149830,-176.0,177
1067,149920,-87.0,88
1068,150050,-136.0,137
1069,150160,-108.0,109
1070,150240,-78.0,79
1071,150330,-86.0,87
1072,150430,-96.0,97
1073,150530,-101.0,102
1074,150640,-108.0,109
1075,150720,-85.0,86
1076,150810,-82.0,83
1077,150920,-109.0,110
1078,151040,-125.0,126
1079,151120,-75.0,76
1080,151200,-81.0,82
1081,151290,-85.0,86
1082,151390,-107.0,108
1083,151490,-91.0,92
1084,151560,-70.0,71
1085,151680,-118.0,119
1086,151770,-96.0,97
1087,151850,-81.0,82
1088,151960,-102.0,103
1089,152080,-117.0,118
1090,152180,-101.0,102
1091,152270,-93.0,94
1092,152350,-80.0,81
1093,152430,-76.0,77
1094,152540,-109.0,110
1095,152620,-79.0,80
1096,152690,-71.0,72
1097,152790,-95.0,96
1098,152890,-99.0,100
1099,153000,-108.0,109
1100,153090,-95.0,96
1101,153210,-113.0,114
1102,153300,-93.0,94
1103,153390,-91.0,92
1104,153470,-74.0,75
1105,153570,-106.0,107
1106,153660,-86.0,87
1107,153760,-102.0,103
1108,153840,-75.0,76
1109,153930,-87.0,88
1110,154010,-77.0,78
1111,154090,-79.0,80
1112,154170,-82.0,83
1113,154290,-123.0,124
1114,154400,-102.0,103
1115,154480,-87.0,88
1116,154590,-102.0,103
1117,154680,-95.0,96
1118,154780,-93.0,94
1119,154860,-83.0,84
1120,154950,-84.0,85
1121,155080,-128.0,129
1122,155200,-119.0,120
1123,155280,-84.0,85
1124,155400,-115.0,116
1125,155490,-95.0,96
1126,155570,-74.0,75
1127,155660,-90.0,91
1128,155770,-112.0,113
1129,155890,-120.0,121
1130,156020,-122.0,123
1131,156140,-121.0,122
1132,156230,-93.0,94
1133,156320,-90.0,91
1134,156450,-125.0,126
1135,156540,-94.0,95
1136,156650,-101.0,102
1137,156740,-89.0,90
1138,156860,-126.0,127
1139,156950,-87.0,88
1140,157040,-93.0,94
1141,157120,-74.0,75
1142,157200,-82.0,83
1143,157300,-100.0,101
1144,157390,-89.0,90
1145,157470,-80.0,81
1146,157580,-103.0,104
1147,157680,-97.0,98
1148,157780,-104.0,105
1149,157880,-98.0,99
