episode,ending_environment_step,episode_return,episode_length
232,3520,9.0,9
233,3530,11.0,11
234,3540,10.0,10
235,3550,9.0,9
236,3560,10.0,10
237,3570,9.0,9
238,3580,13.0,13
239,3590,13.0,13
240,3600,13.0,13
241,3610,10.0,10
242,3630,11.0,11
243,3640,10.0,10
244,3650,10.0,10
245,3650,9.0,9
246,3660,10.0,10
247,3680,14.0,14
248,3700,17.0,17
249,3730,38.0,38
250,3750,20.0,20
251,3770,14.0,14
252,3780,11.0,11
253,3790,10.0,10
254,3800,12.0,12
255,3810,8.0,8
256,3820,8.0,8
257,3830,9.0,9
258,3840,11.0,11
259,3850,10.0,10
260,3860,9.0,9
261,3870,12.0,12
262,3880,9.0,9
263,3890,10.0,10
264,3900,9.0,9
265,3910,10.0,10
266,3920,10.0,10
267,3930,14.0,14
268,3960,34.0,34
269,3980,13.0,13
270,3990,15.0,15
271,4010,14.0,14
272,4020,11.0,11
273,4030,11.0,11
274,4040,12.0,12
275,4050,11.0,11
276,4060,8.0,8
277,4070,9.0,9
278,4080,11.0,11
279,4090,10.0,10
280,4100,11.0,11
281,4110,12.0,12
282,4130,22.0,22
283,4150,19.0,19
284,4170,15.0,15
285,4180,9.0,9
286,4190,10.0,10
287,4200,11.0,11
288,4210,11.0,11
289,4220,11.0,11
290,4230,9.0,9
291,4240,10.0,10
292,4250,10.0,10
293,4260,10.0,10
294,4270,12.0,12
295,4280,13.0,13
296,4300,12.0,12
297,4340,45.0,45
298,4370,26.0,26
299,4380,18.0,18
300,4400,19.0,19
301,4420,16.0,16
302,4440,22.0,22
303,4460,18.0,18
304,4490,34.0,34
305,4510,18.0,18
306,4530,16.0,16
307,4550,27.0,27
308,4580,21.0,21
309,4620,44.0,44
310,4640,20.0,20
311,4660,20.0,20
312,4680,16.0,16
313,4690,18.0,18
314,4720,27.0,27
315,4740,15.0,15
316,4750,14.0,14
317,4760,11.0,11
318,4780,19.0,19
319,4800,16.0,16
320,4830,35.0,35
321,4880,54.0,54
322,4920,36.0,36
323,4950,27.0,27
324,4980,37.0,37
325,5060,74.0,74
326,5090,36.0,36
327,5110,19.0,19
328,5130,18.0,18
329,5160,26.0,26
330,5180,20.0,20
331,5200,26.0,26
332,5260,59.0,59
333,5300,36.0,36
334,5410,110.0,110
335,5480,67.0,67
336,5530,51.0,51
337,5650,124.0,124
338,5710,64.0,64
339,5780,62.0,62
340,5810,32.0,32
341,5840,35.0,35
342,5870,22.0,22
343,5900,35.0,35
344,5990,90.0,90
345,6030,36.0,36
346,6200,172.0,172
347,6250,50.0,50
348,6270,21.0,21
349,6310,45.0,45
350,6470,157.0,157
351,6610,138.0,138
352,7050,444.0,444
353,7160,110.0,110
354,7300,133.0,133
355,7390,95.0,95
356,7530,143.0,143
357,7700,170.0,170
358,7810,103.0,103
359,7980,174.0,174
360,8120,142.0,142
361,8250,126.0,126
362,8420,172.0,172
363,8650,227.0,227
364,8880,233.0,233
365,9070,186.0,186
366,9220,154.0,154
367,9360,134.0,134
368,9510,157.0,157
369,9680,170.0,170
370,9920,237.0,237
371,10120,201.0,201
372,10290,165.0,165
373,10580,296.0,296
374,10790,206.0,206
375,11010,219.0,219
376,11290,288.0,288
377,11480,186.0,186
378,11790,312.0,312
379,11970,181.0,181
380,12220,248.0,248
381,12470,252.0,252
382,12660,186.0,186
383,12900,240.0,240
384,13140,241.0,241
385,13340,197.0,197
386,13540,202.0,202
387,13720,181.0,181
388,13910,189.0,189
389,14140,232.0,232
390,14380,238.0,238
391,14570,186.0,186
392,14760,192.0,192
393,14970,210.0,210
394,15210,238.0,238
395,15410,209.0,209
396,15650,240.0,240
397,15830,178.0,178
398,16070,242.0,242
399,16230,159.0,159
400,16540,302.0,302
401,16740,208.0,208
402,16920,180.0,180
403,17140,217.0,217
404,17320,181.0,181
405,17510,185.0,185
406,17700,194.0,194
407,17880,179.0,179
408,18120,244.0,244
409,18320,195.0,195
410,18530,211.0,211
411,18720,191.0,191
412,18920,199.0,199
413,19120,199.0,199
414,19310,189.0,189
415,19520,217.0,217
416,19800,277.0,277
417,19990,186.0,186
418,20230,244.0,244
419,20500,271.0,271
420,21000,500.0,500
421,21220,218.0,218
422,21560,343.0,343
423,21850,284.0,284
424,22170,321.0,321
425,22500,335.0,335
426,22770,263.0,263
427,23210,441.0,441
428,23580,371.0,371
429,23930,353.0,353
430,24160,231.0,231
431,24420,254.0,254
432,24670,255.0,255
433,24970,298.0,298
434,25270,305.0,305
435,25490,213.0,213
436,25830,346.0,346
437,26060,230.0,230
438,26290,222.0,222
439,26520,239.0,239
440,26720,193.0,193
441,26950,233.0,233
442,27190,244.0,244
443,27450,253.0,253
444,27700,251.0,251
445,27900,199.0,199
446,28120,221.0,221
447,28440,324.0,324
448,28710,264.0,264
449,28950,241.0,241
450,29160,217.0,217
451,29380,212.0,212
452,29580,208.0,208
453,29900,311.0,311
454,30150,250.0,250
455,30390,249.0,249
456,30620,228.0,228
457,30870,249.0,249
458,31060,190.0,190
459,31240,174.0,174
460,31430,192.0,192
461,31630,201.0,201
462,31860,228.0,228
463,32140,281.0,281
464,32330,197.0,197
465,32680,350.0,350
466,33040,351.0,351
467,33250,211.0,211
468,33610,365.0,365
469,33820,211.0,211
470,34050,227.0,227
471,34260,206.0,206
472,34520,269.0,269
473,34740,213.0,213
474,34940,206.0,206
475,35180,236.0,236
476,35510,328.0,328
477,35840,337.0,337
478,36160,320.0,320
479,36500,335.0,335
480,36780,278.0,278
481,36980,207.0,207
482,37210,226.0,226
483,37660,453.0,453
484,37890,225.0,225
485,38090,199.0,199
486,38330,242.0,242
487,38550,217.0,217
488,39050,500.0,500
489,39260,215.0,215
490,39480,216.0,216
491,39710,235.0,235
492,39920,205.0,205
493,40100,184.0,184
494,40370,265.0,265
495,40650,280.0,280
496,40860,215.0,215
497,41100,239.0,239
498,41290,189.0,189
499,41500,208.0,208
500,41850,357.0,357
501,42050,193.0,193
502,42210,165.0,165
503,42400,188.0,188
504,42600,195.0,195
505,42780,187.0,187
506,43010,223.0,223
507,43180,170.0,170
508,43340,169.0,169
509,43570,222.0,222
510,43760,192.0,192
511,43980,220.0,220
512,44180,199.0,199
513,44370,190.0,190
514,44570,200.0,200
515,44780,209.0,209
516,44990,209.0,209
517,45180,192.0,192
518,45370,196.0,196
519,45580,209.0,209
520,45780,193.0,193
521,45970,199.0,199
522,46190,213.0,213
523,46410,218.0,218
524,46570,168.0,168
525,46810,236.0,236
526,47040,234.0,234
527,47240,197.0,197
528,47400,161.0,161
529,47570,167.0,167
530,47750,183.0,183
531,47940,191.0,191
532,48120,175.0,175
533,48360,242.0,242
534,48600,236.0,236
535,48860,262.0,262
536,49050,192.0,192
537,49270,220.0,220
538,49530,262.0,262
539,49720,188.0,188
540,49930,206.0,206
