environment_step,learning_update,td_loss
1000,1,1.0203921794891357
1010,2,0.937459409236908
1020,3,0.8429450392723083
1030,4,0.7557055354118347
1040,5,0.6906107664108276
1050,6,0.5924755334854126
1060,7,0.5486618280410767
1070,8,0.4672262966632843
1080,9,0.41999390721321106
1090,10,0.380934476852417
1100,11,0.3112623393535614
1110,12,0.22491943836212158
1120,13,0.20030337572097778
1130,14,0.18564552068710327
1140,15,0.1265610307455063
1150,16,0.10307951271533966
1160,17,0.09453940391540527
1170,18,0.07354573905467987
1180,19,0.05439281836152077
1190,20,0.07813744992017746
1200,21,0.08148383349180222
1210,22,0.04528362676501274
1220,23,0.06740114092826843
1230,24,0.08707357197999954
1240,25,0.058839015662670135
1250,26,0.07670031487941742
1260,27,0.11107364296913147
1270,28,0.05495407059788704
1280,29,0.11307921260595322
1290,30,0.07934962213039398
1300,31,0.02694314531981945
1310,32,0.03350783884525299
1320,33,0.03280934318900108
1330,34,0.015300316736102104
1340,35,0.018201205879449844
1350,36,0.016517914831638336
1360,37,0.016715720295906067
1370,38,0.024258369579911232
1380,39,0.016354281455278397
1390,40,0.03115656040608883
1400,41,0.02119111455976963
1410,42,0.018851857632398605
1420,43,0.020732255652546883
1430,44,0.021296197548508644
1440,45,0.020682357251644135
1450,46,0.014336783438920975
1460,47,0.011218319647014141
1470,48,0.010884981602430344
1480,49,0.011119561269879341
1490,50,0.008730738423764706
1500,51,0.005764954257756472
1510,52,0.006777097471058369
1520,53,0.005194644909352064
1530,54,0.0032650954090058804
1540,55,0.006986598484218121
1550,56,0.0037141127977520227
1560,57,0.0017438842914998531
1570,58,0.0025565840769559145
1580,59,0.003401604015380144
1590,60,0.0016143250977620482
1600,61,0.0024924585595726967
1610,62,0.00181567610707134
1620,63,0.005180588457733393
1630,64,0.0023754374124109745
1640,65,0.0029296106658875942
1650,66,0.0017765357624739408
1660,67,0.0011888602748513222
1670,68,0.0014401170192286372
1680,69,0.0008240147726610303
1690,70,0.0006321036489680409
1700,71,0.0008217018330469728
1710,72,0.0013410637620836496
1720,73,0.001485452987253666
1730,74,0.0013921509962528944
1740,75,0.001518662553280592
