episode,ending_environment_step,episode_return,episode_length
256,80510,-115.0,116
257,80650,-134.0,135
258,80850,-205.0,206
259,81030,-176.0,177
260,81140,-105.0,106
261,81370,-234.0,235
262,81520,-151.0,152
263,81630,-106.0,107
264,81760,-128.0,129
265,81940,-179.0,180
266,82120,-178.0,179
267,82210,-93.0,94
268,82350,-138.0,139
269,82510,-155.0,156
270,82710,-200.0,201
271,82800,-93.0,94
272,82960,-158.0,159
273,83070,-105.0,106
274,83210,-145.0,146
275,83380,-171.0,172
276,83480,-90.0,91
277,83570,-93.0,94
278,83670,-103.0,104
279,83800,-126.0,127
280,83970,-172.0,173
281,84120,-146.0,147
282,84200,-74.0,75
283,84330,-137.0,138
284,84500,-162.0,163
285,84630,-131.0,132
286,84800,-171.0,172
287,84890,-84.0,85
288,85020,-138.0,139
289,85220,-190.0,191
290,85360,-142.0,143
291,85520,-158.0,159
292,85650,-134.0,135
293,86020,-364.0,365
294,86160,-140.0,141
295,86510,-351.0,352
296,86750,-239.0,240
297,87250,-500.0,500
298,87630,-374.0,375
299,88120,-495.0,496
300,88300,-174.0,175
301,88800,-500.0,500
302,89140,-338.0,339
303,89300,-163.0,164
304,89400,-99.0,100
305,89850,-452.0,453
306,90000,-145.0,146
307,90140,-139.0,140
308,90320,-184.0,185
309,90410,-81.0,82
310,90550,-146.0,147
311,90710,-161.0,162
312,90910,-191.0,192
313,91040,-132.0,133
314,91150,-110.0,111
315,91250,-97.0,98
316,91360,-108.0,109
317,91490,-131.0,132
318,91600,-111.0,112
319,91710,-103.0,104
320,91790,-85.0,86
321,91920,-127.0,128
322,92040,-122.0,123
323,92190,-147.0,148
324,92430,-242.0,243
325,92510,-75.0,76
326,92680,-169.0,170
327,92870,-185.0,186
328,92980,-112.0,113
329,93060,-84.0,85
330,93340,-274.0,275
331,93460,-118.0,119
332,93590,-128.0,129
333,93730,-143.0,144
334,93830,-101.0,102
335,94080,-251.0,252
336,94180,-96.0,97
337,94280,-99.0,100
338,94400,-121.0,122
339,94500,-98.0,99
340,94630,-130.0,131
341,94740,-110.0,111
342,95120,-372.0,373
343,95250,-134.0,135
344,95400,-143.0,144
345,95520,-126.0,127
346,95670,-146.0,147
347,95910,-237.0,238
348,96120,-215.0,216
349,96230,-101.0,102
350,96310,-78.0,79
351,96370,-63.0,64
352,96450,-80.0,81
353,96590,-136.0,137
354,96700,-115.0,116
355,96780,-74.0,75
356,96860,-76.0,77
357,96930,-71.0,72
358,97020,-93.0,94
359,97120,-101.0,102
360,97200,-71.0,72
361,97280,-88.0,89
362,97410,-122.0,123
363,97500,-90.0,91
364,97590,-89.0,90
365,97710,-117.0,118
366,97800,-94.0,95
367,97910,-105.0,106
368,98000,-89.0,90
369,98110,-109.0,110
370,98240,-127.0,128
371,98310,-75.0,76
372,98430,-113.0,114
373,98630,-208.0,209
374,98760,-129.0,130
375,98920,-154.0,155
376,99080,-158.0,159
377,99200,-125.0,126
378,99290,-82.0,83
379,99420,-127.0,128
380,99510,-92.0,93
381,99660,-150.0,151
382,99820,-161.0,162
383,100050,-231.0,232
384,100160,-101.0,102
385,100240,-87.0,88
386,100350,-110.0,111
387,100440,-84.0,85
388,100530,-87.0,88
389,100630,-103.0,104
390,100750,-122.0,123
391,100880,-124.0,125
392,100960,-83.0,84
393,101040,-80.0,81
394,101130,-88.0,89
395,101320,-182.0,183
396,101420,-102.0,103
397,101530,-113.0,114
398,101650,-114.0,115
399,101740,-93.0,94
400,101830,-85.0,86
401,101910,-76.0,77
402,101990,-85.0,86
403,102140,-144.0,145
404,102220,-79.0,80
405,102360,-140.0,141
406,102450,-94.0,95
407,102530,-76.0,77
408,102610,-82.0,83
409,102720,-110.0,111
410,102790,-70.0,71
411,102870,-74.0,75
412,102980,-111.0,112
413,103110,-131.0,132
414,103240,-130.0,131
415,103330,-88.0,89
416,103410,-72.0,73
417,103500,-89.0,90
418,103570,-76.0,77
419,103670,-91.0,92
420,103760,-95.0,96
421,103850,-92.0,93
422,103950,-95.0,96
423,104070,-116.0,117
424,104200,-127.0,128
425,104520,-328.0,329
426,104620,-92.0,93
427,104710,-88.0,89
428,104820,-114.0,115
429,104930,-112.0,113
430,105040,-101.0,102
431,105160,-127.0,128
432,105240,-74.0,75
433,105340,-95.0,96
434,105410,-73.0,74
435,105530,-115.0,116
436,105640,-118.0,119
437,105740,-98.0,99
438,105830,-85.0,86
439,105960,-131.0,132
440,106060,-96.0,97
441,106130,-75.0,76
442,106210,-74.0,75
443,106350,-141.0,142
444,106480,-132.0,133
445,106610,-121.0,122
446,106770,-161.0,162
447,106840,-71.0,72
448,106970,-130.0,131
449,107150,-181.0,182
450,107220,-63.0,64
451,107720,-500.0,500
452,107790,-76.0,77
453,108010,-213.0,214
454,108120,-112.0,113
455,108200,-78.0,79
456,108280,-80.0,81
457,108400,-114.0,115
458,108480,-80.0,81
459,108590,-114.0,115
460,108710,-114.0,115
461,108860,-149.0,150
462,108980,-122.0,123
463,109120,-134.0,135
464,109200,-83.0,84
465,109380,-184.0,185
466,109470,-82.0,83
467,109540,-70.0,71
468,109640,-99.0,100
469,109730,-94.0,95
470,109810,-73.0,74
471,109880,-76.0,77
472,110010,-122.0,123
473,110100,-95.0,96
474,110230,-122.0,123
475,110330,-103.0,104
476,110420,-92.0,93
477,110520,-92.0,93
478,110600,-85.0,86
479,110690,-87.0,88
480,110770,-79.0,80
481,110870,-94.0,95
482,110990,-119.0,120
483,111080,-89.0,90
484,111250,-171.0,172
485,111370,-119.0,120
486,111460,-95.0,96
487,111560,-92.0,93
488,111870,-314.0,315
489,111990,-116.0,117
490,112070,-78.0,79
491,112180,-107.0,108
492,112270,-96.0,97
493,112350,-76.0,77
494,112450,-96.0,97
495,112640,-188.0,189
496,112750,-110.0,111
497,112880,-129.0,130
498,112960,-85.0,86
499,113030,-70.0,71
500,113110,-73.0,74
501,113200,-92.0,93
502,113310,-107.0,108
503,113420,-106.0,107
504,113500,-87.0,88
505,113580,-78.0,79
506,113680,-94.0,95
507,113790,-114.0,115
508,113900,-106.0,107
509,113990,-93.0,94
510,114150,-154.0,155
511,114240,-87.0,88
512,114330,-89.0,90
513,114420,-89.0,90
514,114490,-73.0,74
515,114570,-80.0,81
516,114680,-112.0,113
517,114790,-103.0,104
518,114870,-77.0,78
519,114970,-106.0,107
520,115050,-77.0,78
521,115170,-117.0,118
522,115240,-74.0,75
523,115320,-71.0,72
524,115400,-82.0,83
525,115490,-88.0,89
526,115570,-81.0,82
527,115640,-73.0,74
528,115910,-268.0,269
529,115990,-77.0,78
530,116100,-103.0,104
531,116170,-72.0,73
532,116260,-93.0,94
533,116450,-190.0,191
534,116540,-88.0,89
535,116640,-93.0,94
536,116730,-92.0,93
537,116800,-71.0,72
538,116880,-75.0,76
539,116950,-74.0,75
540,117070,-115.0,116
541,117130,-64.0,65
542,117260,-128.0,129
543,117340,-74.0,75
544,117430,-95.0,96
545,117510,-75.0,76
546,117580,-72.0,73
547,117650,-63.0,64
548,117710,-64.0,65
549,117880,-171.0,172
550,117960,-74.0,75
551,118040,-82.0,83
552,118140,-96.0,97
553,118230,-90.0,91
554,118320,-87.0,88
555,118390,-75.0,76
556,118490,-92.0,93
557,118580,-92.0,93
558,118660,-75.0,76
559,118740,-86.0,87
560,118840,-92.0,93
561,118940,-102.0,103
562,119000,-63.0,64
563,119090,-89.0,90
564,119170,-75.0,76
565,119300,-133.0,134
566,119390,-90.0,91
567,119510,-119.0,120
568,119590,-72.0,73
569,119710,-126.0,127
570,119800,-84.0,85
571,119870,-73.0,74
572,119960,-90.0,91
573,120060,-96.0,97
574,120170,-104.0,105
575,120240,-73.0,74
576,120320,-77.0,78
577,120380,-62.0,63
578,120880,-500.0,500
579,120960,-78.0,79
580,121020,-62.0,63
581,121240,-217.0,218
582,121330,-92.0,93
583,121430,-92.0,93
584,121500,-69.0,70
585,121560,-61.0,62
586,121620,-61.0,62
587,121720,-94.0,95
588,121790,-73.0,74
589,121870,-81.0,82
590,122010,-136.0,137
591,122100,-86.0,87
592,122170,-73.0,74
593,122260,-86.0,87
594,122320,-63.0,64
595,122390,-64.0,65
596,122450,-64.0,65
597,122540,-91.0,92
598,122910,-365.0,366
599,123080,-170.0,171
600,123160,-78.0,79
601,123250,-92.0,93
602,123320,-72.0,73
603,123390,-63.0,64
604,123490,-96.0,97
605,123580,-95.0,96
606,123650,-71.0,72
607,123750,-95.0,96
608,123830,-75.0,76
609,123920,-96.0,97
610,124010,-84.0,85
611,124090,-79.0,80
612,124160,-71.0,72
613,124450,-287.0,288
614,124530,-83.0,84
615,124620,-87.0,88
616,124700,-75.0,76
617,124840,-140.0,141
618,124920,-82.0,83
619,125010,-92.0,93
620,125150,-140.0,141
621,125230,-74.0,75
622,125330,-99.0,100
623,125420,-88.0,89
624,125490,-74.0,75
625,125590,-93.0,94
626,125680,-88.0,89
627,125760,-86.0,87
628,125980,-220.0,221
629,126070,-88.0,89
630,126190,-118.0,119
631,126260,-71.0,72
632,126360,-96.0,97
633,126450,-89.0,90
634,126550,-94.0,95
635,126640,-93.0,94
636,126720,-75.0,76
637,126800,-83.0,84
638,126890,-88.0,89
639,126960,-74.0,75
640,127060,-95.0,96
641,127140,-75.0,76
642,127230,-92.0,93
643,127310,-78.0,79
644,127810,-500.0,500
645,127880,-74.0,75
646,127950,-62.0,63
647,128060,-111.0,112
648,128130,-74.0,75
649,128210,-78.0,79
650,128310,-102.0,103
651,128410,-99.0,100
652,128500,-86.0,87
653,128610,-108.0,109
654,128690,-74.0,75
655,128760,-74.0,75
656,128950,-191.0,192
657,129060,-107.0,108
658,129170,-112.0,113
659,129260,-89.0,90
660,129350,-88.0,89
661,129420,-63.0,64
662,129490,-72.0,73
663,129590,-101.0,102
664,129700,-106.0,107
665,129790,-93.0,94
666,129890,-94.0,95
667,129980,-87.0,88
668,130060,-85.0,86
669,130150,-84.0,85
670,130270,-122.0,123
671,130350,-77.0,78
672,130460,-112.0,113
673,130540,-74.0,75
674,130630,-90.0,91
675,130710,-83.0,84
676,130820,-111.0,112
677,130920,-96.0,97
678,131010,-93.0,94
679,131090,-79.0,80
680,131190,-94.0,95
681,131290,-101.0,102
682,131370,-81.0,82
683,131440,-71.0,72
684,131540,-94.0,95
685,131620,-82.0,83
686,131740,-117.0,118
687,131830,-91.0,92
688,131990,-153.0,154
689,132060,-77.0,78
690,132140,-74.0,75
691,132210,-71.0,72
692,132300,-83.0,84
693,132370,-73.0,74
694,132460,-88.0,89
695,132520,-61.0,62
696,132620,-96.0,97
697,132700,-85.0,86
698,132780,-79.0,80
699,132860,-75.0,76
700,132950,-94.0,95
701,133030,-79.0,80
702,133130,-94.0,95
703,133330,-195.0,196
704,133450,-123.0,124
705,133550,-100.0,101
706,133610,-61.0,62
707,133690,-76.0,77
708,133760,-73.0,74
709,133850,-81.0,82
710,133960,-110.0,111
711,134040,-82.0,83
712,134140,-97.0,98
713,134210,-72.0,73
714,134310,-102.0,103
715,134410,-92.0,93
716,134500,-96.0,97
717,134600,-99.0,100
718,134690,-90.0,91
719,134770,-75.0,76
720,134860,-86.0,87
721,134940,-81.0,82
722,135020,-76.0,77
723,135100,-83.0,84
724,135190,-89.0,90
725,135270,-74.0,75
726,135360,-94.0,95
727,135430,-73.0,74
728,135570,-134.0,135
729,135640,-74.0,75
730,135740,-91.0,92
731,135830,-90.0,91
732,135940,-116.0,117
733,136020,-75.0,76
734,136080,-63.0,64
735,136170,-84.0,85
736,136300,-131.0,132
737,136390,-89.0,90
738,136500,-107.0,108
739,136590,-88.0,89
740,136670,-83.0,84
741,136750,-78.0,79
742,136820,-71.0,72
743,136900,-74.0,75
744,136990,-93.0,94
745,137090,-93.0,94
746,137180,-93.0,94
747,137280,-100.0,101
748,137370,-83.0,84
749,137470,-104.0,105
750,137570,-96.0,97
751,137640,-71.0,72
752,137720,-75.0,76
753,137810,-91.0,92
754,137900,-95.0,96
755,138000,-93.0,94
756,138070,-76.0,77
757,138170,-93.0,94
758,138250,-78.0,79
759,138350,-99.0,100
760,138410,-63.0,64
761,138500,-91.0,92
762,138600,-93.0,94
763,138690,-88.0,89
764,138770,-85.0,86
765,138890,-120.0,121
766,138990,-94.0,95
767,139080,-87.0,88
768,139170,-94.0,95
769,139270,-93.0,94
770,139340,-78.0,79
771,139430,-84.0,85
772,139520,-93.0,94
773,139600,-72.0,73
774,139680,-83.0,84
775,139750,-71.0,72
776,139960,-206.0,207
777,140020,-62.0,63
778,140100,-74.0,75
779,140170,-72.0,73
780,140270,-97.0,98
781,140350,-77.0,78
782,140420,-74.0,75
783,140510,-84.0,85
784,140620,-114.0,115
785,140700,-74.0,75
786,140820,-119.0,120
787,140910,-92.0,93
788,140990,-77.0,78
789,141060,-74.0,75
790,141140,-77.0,78
791,141230,-85.0,86
792,141320,-95.0,96
793,141440,-113.0,114
794,141560,-124.0,125
795,141630,-70.0,71
796,141720,-82.0,83
797,141810,-91.0,92
798,141900,-96.0,97
799,141980,-73.0,74
800,142060,-76.0,77
801,142200,-147.0,148
802,142270,-70.0,71
803,142370,-93.0,94
804,142480,-106.0,107
805,142600,-119.0,120
806,142730,-135.0,136
807,142810,-77.0,78
808,142890,-79.0,80
809,142980,-85.0,86
810,143070,-95.0,96
811,143150,-82.0,83
812,143250,-96.0,97
813,143330,-73.0,74
814,143430,-104.0,105
815,143570,-143.0,144
816,143670,-91.0,92
817,143740,-76.0,77
818,143840,-96.0,97
819,143940,-100.0,101
820,144020,-81.0,82
821,144160,-140.0,141
822,144260,-91.0,92
823,144340,-86.0,87
824,144460,-112.0,113
825,144530,-75.0,76
826,144620,-90.0,91
827,144720,-96.0,97
828,144820,-96.0,97
829,144910,-89.0,90
830,145000,-91.0,92
831,145120,-119.0,120
832,145190,-71.0,72
833,145250,-62.0,63
834,145350,-91.0,92
835,145420,-72.0,73
836,145520,-98.0,99
837,145600,-81.0,82
838,145700,-97.0,98
839,145790,-91.0,92
840,145880,-90.0,91
841,145970,-89.0,90
842,146070,-94.0,95
843,146160,-89.0,90
844,146250,-89.0,90
845,146320,-74.0,75
846,146390,-70.0,71
847,146470,-78.0,79
848,146550,-77.0,78
849,146640,-87.0,88
850,146720,-83.0,84
851,146810,-88.0,89
852,146890,-77.0,78
853,146970,-80.0,81
854,147040,-71.0,72
855,147120,-80.0,81
856,147200,-81.0,82
857,147330,-126.0,127
858,147440,-112.0,113
859,147550,-101.0,102
860,147630,-78.0,79
861,147730,-101.0,102
862,147800,-73.0,74
863,147890,-90.0,91
864,147970,-79.0,80
865,148050,-72.0,73
866,148120,-72.0,73
867,148340,-224.0,225
868,148420,-78.0,79
869,148500,-74.0,75
870,148580,-77.0,78
871,148680,-102.0,103
872,148770,-88.0,89
873,148850,-86.0,87
874,148930,-73.0,74
875,149000,-73.0,74
876,149080,-75.0,76
877,149220,-137.0,138
878,149320,-98.0,99
879,149410,-92.0,93
880,149500,-87.0,88
881,149590,-92.0,93
882,149690,-98.0,99
883,149780,-88.0,89
884,149850,-71.0,72
885,150010,-155.0,156
886,150090,-82.0,83
887,150190,-98.0,99
888,150300,-107.0,108
889,150400,-99.0,100
890,150510,-114.0,115
891,150600,-86.0,87
892,150670,-71.0,72
893,150820,-146.0,147
894,150910,-88.0,89
895,151010,-99.0,100
896,151130,-121.0,122
897,151310,-186.0,187
898,151390,-77.0,78
899,151480,-90.0,91
900,151590,-103.0,104
901,151670,-81.0,82
902,151770,-102.0,103
903,151850,-80.0,81
904,151950,-99.0,100
905,152140,-187.0,188
906,152210,-71.0,72
907,152290,-71.0,72
908,152380,-90.0,91
909,152460,-82.0,83
910,152550,-88.0,89
911,152680,-132.0,133
912,152780,-95.0,96
913,152960,-178.0,179
914,153050,-93.0,94
915,153150,-98.0,99
916,153250,-98.0,99
917,153360,-109.0,110
918,153450,-91.0,92
919,153510,-63.0,64
920,153580,-64.0,65
921,153660,-75.0,76
922,153770,-117.0,118
923,153850,-78.0,79
924,153980,-124.0,125
925,154070,-96.0,97
926,154200,-128.0,129
927,154300,-95.0,96
928,154410,-112.0,113
929,154500,-85.0,86
930,154590,-87.0,88
931,154680,-89.0,90
932,154750,-71.0,72
933,154840,-93.0,94
934,154910,-70.0,71
935,154980,-69.0,70
936,155050,-62.0,63
937,155140,-95.0,96
938,155230,-90.0,91
939,155320,-83.0,84
940,155430,-116.0,117
941,155540,-103.0,104
942,155640,-98.0,99
943,155740,-98.0,99
944,155840,-100.0,101
945,155900,-62.0,63
946,155990,-90.0,91
947,156210,-222.0,223
948,156310,-99.0,100
949,156390,-77.0,78
950,156480,-84.0,85
951,156550,-73.0,74
952,156630,-82.0,83
953,156750,-112.0,113
954,156830,-84.0,85
955,156950,-118.0,119
956,157050,-100.0,101
957,157140,-84.0,85
958,157250,-108.0,109
959,157340,-89.0,90
960,157410,-75.0,76
961,157500,-84.0,85
962,157610,-112.0,113
963,157820,-212.0,213
964,157960,-137.0,138
965,158060,-97.0,98
966,158140,-82.0,83
967,158240,-101.0,102
968,158320,-77.0,78
969,158390,-63.0,64
970,158480,-95.0,96
971,158560,-74.0,75
972,158660,-102.0,103
973,158740,-79.0,80
974,158890,-146.0,147
975,158970,-78.0,79
976,159040,-74.0,75
977,159140,-98.0,99
978,159230,-91.0,92
979,159310,-75.0,76
980,159400,-86.0,87
981,159500,-100.0,101
982,159590,-91.0,92
983,159670,-77.0,78
984,159750,-85.0,86
985,159840,-85.0,86
986,159960,-123.0,124
987,160070,-102.0,103
988,160150,-81.0,82
989,160250,-102.0,103
990,160350,-98.0,99
991,160430,-80.0,81
992,160510,-76.0,77
993,160590,-86.0,87
994,160690,-92.0,93
995,160780,-94.0,95
996,160850,-63.0,64
997,160920,-76.0,77
998,161020,-91.0,92
999,161130,-112.0,113
1000,161220,-93.0,94
1001,161300,-74.0,75
1002,161370,-76.0,77
1003,161450,-71.0,72
1004,161540,-88.0,89
1005,161620,-85.0,86
1006,161710,-84.0,85
1007,161800,-91.0,92
1008,161890,-87.0,88
1009,161970,-81.0,82
1010,162080,-108.0,109
1011,162170,-87.0,88
1012,162260,-91.0,92
1013,162350,-90.0,91
1014,162450,-105.0,106
1015,162540,-84.0,85
1016,162650,-114.0,115
1017,162740,-84.0,85
1018,162820,-75.0,76
1019,162950,-134.0,135
1020,163050,-97.0,98
1021,163130,-77.0,78
1022,163210,-82.0,83
1023,163300,-91.0,92
1024,163410,-104.0,105
1025,163710,-306.0,307
1026,163820,-108.0,109
1027,163900,-78.0,79
1028,164010,-107.0,108
1029,164100,-94.0,95
1030,164210,-101.0,102
1031,164310,-106.0,107
1032,164430,-113.0,114
1033,164520,-87.0,88
1034,164610,-91.0,92
1035,164720,-110.0,111
1036,164820,-97.0,98
1037,164910,-94.0,95
1038,165020,-105.0,106
1039,165110,-94.0,95
1040,165210,-99.0,100
1041,165300,-90.0,91
1042,165380,-71.0,72
1043,165460,-86.0,87
1044,165610,-149.0,150
1045,165700,-91.0,92
1046,165790,-85.0,86
1047,165880,-92.0,93
1048,166000,-116.0,117
1049,166130,-125.0,126
1050,166230,-106.0,107
1051,166320,-87.0,88
1052,166430,-107.0,108
1053,166510,-77.0,78
1054,166590,-83.0,84
1055,166680,-83.0,84
1056,166760,-87.0,88
1057,166840,-78.0,79
1058,167060,-216.0,217
1059,167180,-117.0,118
1060,167270,-93.0,94
1061,167350,-74.0,75
1062,167440,-89.0,90
1063,167530,-90.0,91
1064,167610,-79.0,80
1065,167690,-83.0,84
1066,167780,-87.0,88
1067,167880,-95.0,96
1068,167970,-92.0,93
1069,168080,-112.0,113
1070,168170,-86.0,87
1071,168250,-81.0,82
1072,168340,-86.0,87
1073,168430,-89.0,90
1074,168520,-90.0,91
1075,168630,-111.0,112
1076,168710,-75.0,76
1077,168910,-201.0,202
1078,168990,-77.0,78
1079,169090,-100.0,101
1080,169160,-71.0,72
1081,169250,-92.0,93
1082,169350,-101.0,102
1083,169450,-97.0,98
1084,169530,-74.0,75
1085,169650,-119.0,120
1086,169780,-127.0,128
1087,169880,-99.0,100
1088,169950,-77.0,78
1089,170040,-89.0,90
1090,170130,-90.0,91
1091,170230,-90.0,91
1092,170310,-83.0,84
1093,170410,-99.0,100
1094,170500,-94.0,95
1095,170600,-91.0,92
1096,170670,-74.0,75
1097,170750,-74.0,75
1098,170840,-97.0,98
1099,170910,-63.0,64
1100,171000,-88.0,89
1101,171080,-86.0,87
1102,171180,-93.0,94
1103,171250,-74.0,75
1104,171330,-78.0,79
1105,171420,-87.0,88
1106,171500,-74.0,75
1107,171580,-88.0,89
1108,171660,-75.0,76
1109,171760,-95.0,96
1110,171870,-108.0,109
1111,171950,-85.0,86
1112,172040,-83.0,84
1113,172250,-218.0,219
1114,172360,-104.0,105
1115,172440,-81.0,82
1116,172520,-81.0,82
1117,172620,-92.0,93
1118,172700,-78.0,79
1119,172790,-95.0,96
1120,172930,-139.0,140
1121,173020,-91.0,92
1122,173100,-75.0,76
1123,173200,-96.0,97
1124,173300,-104.0,105
1125,173400,-93.0,94
1126,173490,-92.0,93
1127,173560,-75.0,76
1128,173660,-94.0,95
1129,173760,-102.0,103
1130,173840,-76.0,77
1131,174010,-168.0,169
1132,174100,-93.0,94
1133,174170,-69.0,70
1134,174240,-63.0,64
1135,174330,-90.0,91
1136,174460,-135.0,136
1137,174540,-75.0,76
1138,174610,-74.0,75
1139,174750,-133.0,134
1140,174850,-105.0,106
1141,174950,-93.0,94
1142,175040,-86.0,87
1143,175110,-72.0,73
1144,175180,-74.0,75
1145,175270,-86.0,87
1146,175350,-74.0,75
1147,175420,-74.0,75
1148,175510,-92.0,93
1149,175590,-79.0,80
