environment_step,learning_update,td_loss
1000,1,0.8599629998207092
1010,2,0.7141931056976318
1020,3,0.6162503957748413
1030,4,0.5303730964660645
1040,5,0.461679607629776
1050,6,0.34087634086608887
1060,7,0.33938947319984436
1070,8,0.2672033905982971
1080,9,0.2159985601902008
1090,10,0.20766304433345795
1100,11,0.16052907705307007
1110,12,0.12520739436149597
1120,13,0.11668305099010468
1130,14,0.08943736553192139
1140,15,0.13703981041908264
1150,16,0.08037674427032471
1160,17,0.08334459364414215
1170,18,0.10261276364326477
1180,19,0.13326115906238556
1190,20,0.10264678299427032
1200,21,0.11206598579883575
1210,22,0.1847948431968689
1220,23,0.09430183470249176
1230,24,0.0920659527182579
1240,25,0.09496640413999557
1250,26,0.06943065673112869
1260,27,0.10929469764232635
1270,28,0.05200602859258652
1280,29,0.03876420855522156
1290,30,0.04760781675577164
1300,31,0.049174513667821884
1310,32,0.03100159950554371
1320,33,0.02947971411049366
1330,34,0.034923162311315536
1340,35,0.03512321412563324
1350,36,0.03349912539124489
1360,37,0.03392549604177475
1370,38,0.039920780807733536
1380,39,0.036971062421798706
1390,40,0.029497113078832626
1400,41,0.04868132248520851
1410,42,0.04033266752958298
1420,43,0.022535964846611023
1430,44,0.019996576011180878
1440,45,0.025259222835302353
1450,46,0.02417929470539093
1460,47,0.028445836156606674
1470,48,0.01934521272778511
1480,49,0.027913898229599
1490,50,0.008353469893336296
1500,51,0.01679987646639347
1510,52,0.012157687917351723
1520,53,0.01934681460261345
1530,54,0.011830047704279423
1540,55,0.011867538094520569
1550,56,0.021373964846134186
1560,57,0.013208117336034775
1570,58,0.015764735639095306
1580,59,0.010242469608783722
1590,60,0.010178588330745697
1600,61,0.009395729750394821
1610,62,0.005534712225198746
1620,63,0.013022929430007935
1630,64,0.006832775194197893
1640,65,0.007836895994842052
1650,66,0.010221771895885468
1660,67,0.005746066570281982
1670,68,0.006979637313634157
1680,69,0.0040014274418354034
1690,70,0.0054261451587080956
1700,71,0.006062420085072517
1710,72,0.004790081642568111
1720,73,0.005798304453492165
1730,74,0.01366419531404972
1740,75,0.014529292471706867
1750,76,0.016073264181613922
1760,77,0.022134380415081978
1770,78,0.008326012641191483
1780,79,0.011725123040378094
1790,80,0.007747866213321686
1800,81,0.011539983563125134
1810,82,0.018432889133691788
1820,83,0.012554490938782692
1830,84,0.011888869106769562
1840,85,0.007735921535640955
1850,86,0.014624001458287239
1860,87,0.010349000804126263
1870,88,0.017475556582212448
1880,89,0.007319987751543522
1890,90,0.010675408877432346
1900,91,0.01681859977543354
1910,92,0.01133500412106514
1920,93,0.010253341868519783
1930,94,0.01381498109549284
1940,95,0.01570017635822296
1950,96,0.007342975120991468
1960,97,0.00859012920409441
1970,98,0.0038030752912163734
