environment_step,learning_update,safe_q,risky_q,maximum_noisy_q,safe_signed_error,safe_absolute_error,risky_signed_error,risky_absolute_error,noisy_signed_error,noisy_absolute_error,greedy_risky_choice,training_risky_fraction,noisy_state_visits,action_0_samples,action_1_samples,action_2_samples,action_3_samples,action_4_samples,action_5_samples,action_6_samples,action_7_samples,action_8_samples,action_9_samples
13000,1294,0.005371663719415665,-0.052393462508916855,-0.014430985786020756,0.005371663719415665,0.005371663719415665,0.04660653749108315,0.04660653749108315,0.08556901421397925,0.08556901421397925,0,0.6247969003874516,4999,849,192,1421,308,76,185,118,357,51,1442
14000,1394,0.012888964265584946,-0.048358552157878876,-0.06578367948532104,0.012888964265584946,0.012888964265584946,0.05064144784212113,0.05064144784212113,0.03421632051467896,0.03421632051467896,0,0.5651201788708776,5055,849,192,1433,309,81,186,118,359,52,1476
15000,1494,0.0063616447150707245,-0.04225478321313858,-0.0346895232796669,0.0063616447150707245,0.0063616447150707245,0.056745216786861424,0.056745216786861424,0.0653104767203331,0.0653104767203331,0,0.5148454857604524,5098,849,192,1433,322,82,186,120,369,52,1493
16000,1594,-0.00222821906208992,-0.0476459339261055,-0.032989826053380966,-0.00222821906208992,0.00222821906208992,0.051354066073894505,0.051354066073894505,0.06701017394661904,0.06701017394661904,0,0.47302522555698767,5138,850,192,1433,322,82,186,120,394,53,1506
17000,1694,-0.0042604245245456696,-0.04884016513824463,-0.034387871623039246,-0.0042604245245456696,0.0042604245245456696,0.050159834861755376,0.050159834861755376,0.06561212837696076,0.06561212837696076,0,0.4394580863674852,5190,850,195,1433,362,83,186,120,402,53,1506
18000,1794,0.0029853060841560364,-0.04508626461029053,-0.07578299194574356,0.0029853060841560364,0.0029853060841560364,0.05391373538970948,0.05391373538970948,0.024217008054256445,0.024217008054256445,0,0.4095536413469068,5230,852,196,1451,372,83,186,120,411,53,1506
19000,1894,-0.002104826271533966,-0.04963178187608719,-0.044862039387226105,-0.002104826271533966,0.002104826271533966,0.049368218123912816,0.049368218123912816,0.0551379606127739,0.0551379606127739,0,0.3841334596051577,5273,853,196,1466,372,106,186,120,412,55,1507
20000,1994,0.001923002302646637,-0.04707242548465729,-0.016852613538503647,0.001923002302646637,0.001923002302646637,0.05192757451534272,0.05192757451534272,0.08314738646149636,0.08314738646149636,0,0.362490632876899,5321,853,197,1491,372,126,187,120,413,55,1507
21000,2094,-0.0009655393660068512,-0.014757925644516945,-0.026454832404851913,-0.0009655393660068512,0.0009655393660068512,0.08424207435548306,0.08424207435548306,0.07354516759514809,0.07354516759514809,0,0.34417205402291495,5377,855,197,1527,372,142,188,120,413,55,1508
22000,2194,0.003943342715501785,-0.014026470482349396,-0.07044277340173721,0.003943342715501785,0.003943342715501785,0.08497352951765061,0.08497352951765061,0.029557226598262792,0.029557226598262792,0,0.3273001508295626,5425,855,197,1555,389,142,189,120,414,55,1509
23000,2294,-0.0021701157093048096,-0.015057731419801712,-0.06108434125781059,-0.0021701157093048096,0.0021701157093048096,0.08394226858019829,0.08394226858019829,0.03891565874218941,0.03891565874218941,0,0.3124679029957204,5476,889,197,1556,397,142,190,120,418,55,1511
24000,2394,0.0020680464804172516,-0.011991126462817192,-0.051722120493650436,0.0020680464804172516,0.0020680464804172516,0.08700887353718281,0.08700887353718281,0.04827787950634957,0.04827787950634957,0,0.298912161065108,5523,890,197,1557,397,142,190,120,426,55,1549
25000,2494,0.001742493361234665,-0.009285349398851395,-0.06480687856674194,0.001742493361234665,0.001742493361234665,0.08971465060114861,0.08971465060114861,0.03519312143325806,0.03519312143325806,0,0.2864714660628827,5567,890,197,1559,399,142,190,120,426,55,1589
26000,2594,0.0024900175631046295,-0.01456950418651104,-0.08005612343549728,0.0024900175631046295,0.0024900175631046295,0.08443049581348896,0.08443049581348896,0.01994387656450272,0.01994387656450272,0,0.2757605495583906,5620,898,198,1567,400,152,191,122,445,55,1592
27000,2694,-0.0017914026975631714,-0.016239196062088013,-0.037421442568302155,-0.0017914026975631714,0.0017914026975631714,0.08276080393791199,0.08276080393791199,0.06257855743169785,0.06257855743169785,0,0.2655854504546733,5666,928,199,1567,400,152,191,125,445,56,1603
28000,2794,0.0034634172916412354,-0.011019717901945114,-0.08166543394327164,0.0034634172916412354,0.0034634172916412354,0.08798028209805489,0.08798028209805489,0.01833456605672837,0.01833456605672837,0,0.2560559842095819,5708,940,201,1583,401,159,191,126,446,56,1605
29000,2894,-0.0004953145980834961,-0.01683579757809639,-0.08050620555877686,-0.0004953145980834961,0.0004953145980834961,0.08216420242190361,0.08216420242190361,0.01949379444122315,0.01949379444122315,0,0.24773049950522738,5758,940,203,1627,402,160,192,126,446,56,1605
30000,2994,-0.001199193298816681,-0.01567966677248478,-0.06178129091858864,-0.001199193298816681,0.001199193298816681,0.08332033322751523,0.08332033322751523,0.03821870908141137,0.03821870908141137,0,0.23982311856841756,5803,940,203,1672,402,160,192,126,446,57,1605
31000,3094,0.00127333402633667,-0.05997058376669884,-0.09353555738925934,0.00127333402633667,0.00127333402633667,0.03902941623330117,0.03902941623330117,0.006464442610740667,0.006464442610740667,0,0.23260437375745527,5850,940,204,1705,405,160,194,126,446,58,1612
32000,3194,0.0019657984375953674,-0.06396360695362091,-0.11140354722738266,0.0019657984375953674,0.0019657984375953674,0.035036393046379094,0.035036393046379094,-0.011403547227382654,0.011403547227382654,0,0.22624156958920907,5904,959,204,1736,407,161,194,127,446,58,1612
33000,3294,-0.0011412352323532104,-0.06493407487869263,-0.04853705316781998,-0.0011412352323532104,0.0011412352323532104,0.03406592512130738,0.03406592512130738,0.05146294683218003,0.05146294683218003,0,0.21969248965109403,5944,987,205,1743,407,161,195,127,447,60,1612
34000,3394,0.0024184808135032654,-0.056669145822525024,-0.06321243941783905,0.0024184808135032654,0.0024184808135032654,0.04233085417747498,0.04233085417747498,0.036787560582160955,0.036787560582160955,0,0.2138955335784926,5991,1028,206,1744,408,161,197,127,447,61,1612
35000,3494,0.003205176442861557,-0.06390289962291718,-0.04048850014805794,0.003205176442861557,0.003205176442861557,0.03509710037708283,0.03509710037708283,0.05951149985194207,0.05951149985194207,0,0.20835491109960297,6035,1070,206,1744,408,162,197,127,448,61,1612
36000,3594,0.0025453828275203705,-0.062355197966098785,-0.013401295989751816,0.0025453828275203705,0.0025453828275203705,0.03664480203390122,0.03664480203390122,0.08659870401024819,0.08659870401024819,0,0.20357059275851694,6089,1119,207,1744,409,163,198,127,448,62,1612
37000,3694,-0.0029499195516109467,-0.06037157401442528,-0.0132258590310812,-0.0029499195516109467,0.0029499195516109467,0.03862842598557473,0.03862842598557473,0.0867741409689188,0.0867741409689188,0,0.19927395306625179,6148,1162,209,1756,409,163,198,128,448,63,1612
38000,3794,-0.0018293112516403198,-0.06431017816066742,0.006051458418369293,-0.0018293112516403198,0.0018293112516403198,0.034689821839332585,0.034689821839332585,0.1060514584183693,0.1060514584183693,0,0.19474313022700118,6194,1191,209,1771,410,164,198,128,448,63,1612
39000,3894,-0.0010997578501701355,-0.06250575929880142,0.04705631732940674,-0.0010997578501701355,0.0010997578501701355,0.03649424070119858,0.03649424070119858,0.14705631732940674,0.14705631732940674,0,0.19058521842659584,6243,1238,210,1771,410,165,198,128,448,63,1612
40000,3994,-0.0006507933139801025,-0.06249883398413658,0.054808273911476135,-0.0006507933139801025,0.0006507933139801025,0.03650116601586342,0.03650116601586342,0.15480827391147614,0.15480827391147614,0,0.18655078310393924,6289,1280,211,1771,410,167,198,128,448,63,1612
41000,4094,0.0018791407346725464,0.052002597600221634,0.0247394610196352,0.0018791407346725464,0.0018791407346725464,0.15100259760022164,0.15100259760022164,0.1247394610196352,0.1247394610196352,1,0.19411679044706567,6665,1630,213,1775,416,169,200,128,454,67,1613
42000,4194,0.0009393226355314255,0.04996580630540848,0.003847723826766014,0.0009393226355314255,0.0009393226355314255,0.14896580630540848,0.14896580630540848,0.10384772382676602,0.10384772382676602,1,0.20522827053860943,7152,1790,220,1785,419,443,207,135,456,74,1622
43000,4294,0.00013045035302639008,0.04841145500540733,-0.021254874765872955,0.00013045035302639008,0.00013045035302639008,0.14741145500540734,0.14741145500540734,0.07874512523412705,0.07874512523412705,1,0.2161604163131399,7643,1796,225,2129,420,551,212,142,459,78,1630
44000,4394,-0.0016082227230072021,0.05466842278838158,-0.026948820799589157,-0.0016082227230072021,0.0016082227230072021,0.15366842278838158,0.15366842278838158,0.07305117920041085,0.07305117920041085,1,0.2267201962752314,8132,1803,458,2201,422,632,287,147,463,84,1635
45000,4494,-0.0013200435787439346,0.051025789231061935,-0.0442848727107048,-0.0013200435787439346,0.0013200435787439346,0.15002578923106194,0.15002578923106194,0.0557151272892952,0.0557151272892952,1,0.2369708631115998,8621,1807,464,2206,425,924,448,150,467,88,1641
46000,4594,-0.0017788708209991455,0.05461980029940605,-0.009602468460798264,-0.0017788708209991455,0.0017788708209991455,0.15361980029940606,0.15361980029940606,0.09039753153920174,0.09039753153920174,1,0.24687610115740113,9108,2195,466,2208,427,990,451,154,473,92,1651
47000,4694,0.00014432892203330994,0.052337780594825745,-0.030814407393336296,0.00014432892203330994,0.00014432892203330994,0.15133778059482575,0.15133778059482575,0.06918559260666371,0.06918559260666371,1,0.25651650848817004,9595,2411,467,2215,432,994,689,157,477,99,1654
48000,4794,-0.0010245684534311295,0.05139904096722603,-0.07648621499538422,-0.0010245684534311295,0.0010245684534311295,0.15039904096722603,0.15039904096722603,0.02351378500461579,0.02351378500461579,1,0.26588955113666335,10082,2534,475,2219,436,994,789,384,486,103,1662
49000,4894,-0.00027797184884548187,0.05471773073077202,-0.06587770581245422,-0.00027797184884548187,0.00027797184884548187,0.15371773073077202,0.15371773073077202,0.03412229418754578,0.03412229418754578,1,0.2751379202664724,10573,2990,480,2221,443,996,794,387,489,105,1667
50000,4994,-0.0035364478826522827,0.054185014218091965,-0.08838050812482834,-0.0035364478826522827,0.0035364478826522827,0.15318501421809197,0.15318501421809197,0.011619491875171667,0.011619491875171667,1,0.2842172852189547,11066,3135,487,2222,445,1003,812,692,491,107,1671
