environment_step,learning_update,safe_q,risky_q,maximum_noisy_q,safe_signed_error,safe_absolute_error,risky_signed_error,risky_absolute_error,noisy_signed_error,noisy_absolute_error,greedy_risky_choice,training_risky_fraction,noisy_state_visits,action_0_samples,action_1_samples
23000,2294,0.005731720477342606,-0.1024257019162178,-0.07987208664417267,0.005731720477342606,0.005731720477342606,-0.0034257019162177993,0.0034257019162177993,0.020127913355827337,0.020127913355827337,0,0.10907512778474299,2262,447,1815
24000,2394,0.00929315760731697,-0.12448820471763611,-0.17220856249332428,0.00929315760731697,0.00929315760731697,-0.025488204717636104,0.025488204717636104,-0.07220856249332427,0.07220856249332427,0,0.10639867232159321,2308,484,1824
25000,2494,-0.01531507819890976,-0.13622814416885376,-0.1706920564174652,-0.01531507819890976,0.01531507819890976,-0.037228144168853755,0.037228144168853755,-0.0706920564174652,0.0706920564174652,0,0.10404522169228052,2356,524,1832
26000,2594,-0.004356309771537781,-0.10181514918804169,-0.0620378814637661,-0.004356309771537781,0.004356309771537781,-0.0028151491880416823,0.0028151491880416823,0.03796211853623391,0.03796211853623391,0,0.10253583241455347,2418,584,1834
27000,2694,-0.005051653832197189,-0.12143713235855103,-0.050653938204050064,-0.005051653832197189,0.005051653832197189,-0.02243713235855102,0.02243713235855102,0.04934606179594994,0.04934606179594994,0,0.10042386697098142,2464,628,1836
28000,2794,0.001748034730553627,-0.12918399274349213,-0.15212978422641754,0.001748034730553627,0.001748034730553627,-0.030183992743492122,0.030183992743492122,-0.052129784226417536,0.052129784226417536,0,0.09855618330194602,2512,671,1841
29000,2894,0.0017841048538684845,-0.10781341046094894,-0.11608989536762238,0.0017841048538684845,0.0017841048538684845,-0.00881341046094894,0.00881341046094894,-0.01608989536762237,0.01608989536762237,0,0.09644977125789254,2551,709,1842
30000,2994,-0.003241542726755142,-0.10085687786340714,-0.14883577823638916,-0.003241542726755142,0.003241542726755142,-0.0018568778634071303,0.0018568778634071303,-0.048835778236389155,0.048835778236389155,0,0.09457092819614711,2592,745,1847
31000,3094,-0.011047635227441788,-0.14137881994247437,-0.22286173701286316,-0.011047635227441788,0.011047635227441788,-0.04237881994247436,0.04237881994247436,-0.12286173701286315,0.12286173701286315,0,0.09335872747151977,2647,795,1852
32000,3194,0.0023219697177410126,-0.12034633755683899,-0.12505367398262024,0.0023219697177410126,0.0023219697177410126,-0.021346337556838985,0.021346337556838985,-0.025053673982620234,0.025053673982620234,0,0.09196382869817438,2695,842,1853
33000,3294,0.0045664627104997635,-0.08055238425731659,-0.07211700081825256,0.0045664627104997635,0.0045664627104997635,0.018447615742683415,0.018447615742683415,0.027882999181747442,0.027882999181747442,0,0.09090909090909091,2750,895,1855
34000,3394,-0.0072880759835243225,-0.11720690131187439,-0.0719703882932663,-0.0072880759835243225,0.0072880759835243225,-0.018206901311874385,0.018206901311874385,0.02802961170673371,0.02802961170673371,0,0.08960389693629021,2796,938,1858
35000,3494,-0.003032669425010681,-0.11988002061843872,-0.12851376831531525,-0.003032669425010681,0.003032669425010681,-0.020880020618438716,0.020880020618438716,-0.02851376831531524,0.02851376831531524,0,0.08871469453776284,2852,993,1859
36000,3594,-0.012946343049407005,-0.14128483831882477,-0.19214020669460297,-0.012946343049407005,0.012946343049407005,-0.04228483831882476,0.04228483831882476,-0.09214020669460296,0.09214020669460296,0,0.08744902582691437,2895,1028,1867
37000,3694,0.0023778043687343597,-0.15578331053256989,-0.0954950675368309,0.0023778043687343597,0.0023778043687343597,-0.05678331053256988,0.05678331053256988,0.0045049324631691035,0.0045049324631691035,0,0.08615881403199765,2935,1057,1878
38000,3794,-0.002488665282726288,-0.1441052407026291,-0.08470822870731354,-0.002488665282726288,0.002488665282726288,-0.045105240702629085,0.045105240702629085,0.015291771292686468,0.015291771292686468,0,0.08531117013680634,2987,1107,1880
39000,3894,-0.004531515762209892,-0.19622741639614105,-0.11241960525512695,-0.004531515762209892,0.004531515762209892,-0.09722741639614105,0.09722741639614105,-0.012419605255126948,0.012419605255126948,0,0.08447806017462878,3038,1155,1883
40000,3994,-0.008019817993044853,-0.15061239898204803,-0.08970765769481659,-0.008019817993044853,0.008019817993044853,-0.05161239898204803,0.05161239898204803,0.010292342305183416,0.010292342305183416,0,0.08324757623354817,3074,1189,1885
41000,4094,0.003498859703540802,-0.168871209025383,-0.03356189280748367,0.003498859703540802,0.003498859703540802,-0.06987120902538299,0.06987120902538299,0.06643810719251633,0.06643810719251633,0,0.08259400084495142,3128,1239,1889
42000,4194,0.0031364988535642624,-0.08147524297237396,-0.03361351788043976,0.0031364988535642624,0.0031364988535642624,0.017524757027626042,0.017524757027626042,0.06638648211956025,0.06638648211956025,0,0.0818329340854648,3177,1287,1890
43000,4294,-0.002861311659216881,-0.039884667843580246,-0.05667736381292343,-0.002861311659216881,0.002861311659216881,0.05911533215641976,0.05911533215641976,0.043322636187076574,0.043322636187076574,0,0.08124418516935301,3231,1336,1895
44000,4394,-0.0008461922407150269,-0.025950761511921883,-0.04803119972348213,-0.0008461922407150269,0.0008461922407150269,0.07304923848807812,0.07304923848807812,0.051968800276517874,0.051968800276517874,0,0.08057663498612441,3281,1382,1899
45000,4494,0.0037826774641871452,-0.028872106224298477,-0.05728764086961746,0.0037826774641871452,0.0037826774641871452,0.07012789377570153,0.07012789377570153,0.04271235913038254,0.04271235913038254,0,0.08004320172806913,3335,1433,1902
46000,4594,-0.0004745554178953171,-0.05236560106277466,-0.02557695098221302,-0.0004745554178953171,0.0004745554178953171,0.046634398937225346,0.046634398937225346,0.07442304901778699,0.07442304901778699,0,0.0792548449157712,3378,1474,1904
47000,4694,-0.0035592392086982727,-0.0641893669962883,-0.03828117251396179,-0.0035592392086982727,0.0035592392086982727,0.034810633003711705,0.034810633003711705,0.061718827486038214,0.061718827486038214,0,0.07884769884081258,3435,1527,1908
48000,4794,0.0026240255683660507,-0.062332235276699066,-0.022165728732943535,0.0026240255683660507,0.0026240255683660507,0.03666776472330094,0.03666776472330094,0.07783427126705647,0.07783427126705647,0,0.07843357523197556,3491,1582,1909
49000,4894,0.00390067882835865,-0.05597486346960068,-0.0012478549033403397,0.00390067882835865,0.00390067882835865,0.04302513653039933,0.04302513653039933,0.09875214509665967,0.09875214509665967,0,0.07822470624477401,3555,1640,1914
50000,4994,0.005399488843977451,-0.038200099021196365,-0.004375193268060684,0.005399488843977451,0.005399488843977451,0.06079990097880364,0.06079990097880364,0.09562480673193932,0.09562480673193932,0,0.07751653987888714,3597,1679,1918
