episode,ending_environment_step,episode_return,episode_length
232,3210,41.0,41
233,3240,24.0,24
234,3260,26.0,26
235,3290,24.0,24
236,3300,11.0,11
237,3310,10.0,10
238,3320,9.0,9
239,3330,9.0,9
240,3340,12.0,12
241,3350,9.0,9
242,3360,11.0,11
243,3370,10.0,10
244,3380,12.0,12
245,3390,12.0,12
246,3400,9.0,9
247,3410,10.0,10
248,3420,12.0,12
249,3440,14.0,14
250,3450,9.0,9
251,3460,10.0,10
252,3470,10.0,10
253,3480,11.0,11
254,3480,8.0,8
255,3500,11.0,11
256,3510,10.0,10
257,3520,10.0,10
258,3530,10.0,10
259,3530,9.0,9
260,3540,9.0,9
261,3550,11.0,11
262,3560,9.0,9
263,3570,10.0,10
264,3580,10.0,10
265,3590,10.0,10
266,3600,10.0,10
267,3610,10.0,10
268,3620,9.0,9
269,3630,9.0,9
270,3640,8.0,8
271,3650,10.0,10
272,3660,10.0,10
273,3670,9.0,9
274,3680,9.0,9
275,3690,9.0,9
276,3710,26.0,26
277,3720,12.0,12
278,3740,19.0,19
279,3750,11.0,11
280,3770,14.0,14
281,3780,15.0,15
282,3800,19.0,19
283,3830,30.0,30
284,3870,33.0,33
285,3870,9.0,9
286,3880,9.0,9
287,3890,10.0,10
288,3900,10.0,10
289,3910,10.0,10
290,3920,9.0,9
291,3930,9.0,9
292,3940,10.0,10
293,3950,10.0,10
294,3960,13.0,13
295,3990,30.0,30
296,4010,18.0,18
297,4030,20.0,20
298,4050,18.0,18
299,4060,12.0,12
300,4080,15.0,15
301,4090,13.0,13
302,4110,15.0,15
303,4120,12.0,12
304,4140,18.0,18
305,4170,38.0,38
306,4210,39.0,39
307,4240,31.0,31
308,4260,17.0,17
309,4280,16.0,16
310,4290,12.0,12
311,4300,12.0,12
312,4310,12.0,12
313,4320,11.0,11
314,4330,10.0,10
315,4340,10.0,10
316,4350,11.0,11
317,4380,25.0,25
318,4390,9.0,9
319,4400,10.0,10
320,4410,9.0,9
321,4420,9.0,9
322,4430,9.0,9
323,4430,9.0,9
324,4440,10.0,10
325,4460,11.0,11
326,4470,10.0,10
327,4470,9.0,9
328,4490,11.0,11
329,4490,9.0,9
330,4510,11.0,11
331,4520,10.0,10
332,4520,9.0,9
333,4530,8.0,8
334,4540,9.0,9
335,4550,9.0,9
336,4560,10.0,10
337,4570,10.0,10
338,4580,10.0,10
339,4590,9.0,9
340,4600,10.0,10
341,4610,11.0,11
342,4620,11.0,11
343,4630,9.0,9
344,4640,12.0,12
345,4650,11.0,11
346,4660,10.0,10
347,4670,10.0,10
348,4690,12.0,12
349,4700,16.0,16
350,4710,11.0,11
351,4720,11.0,11
352,4730,10.0,10
353,4750,12.0,12
354,4750,9.0,9
355,4770,12.0,12
356,4780,12.0,12
357,4790,9.0,9
358,4800,11.0,11
359,4810,9.0,9
360,4820,14.0,14
361,4830,9.0,9
362,4840,9.0,9
363,4850,11.0,11
364,4860,9.0,9
365,4870,12.0,12
366,4880,11.0,11
367,4890,10.0,10
368,4910,15.0,15
369,4960,57.0,57
370,4980,12.0,12
371,4990,17.0,17
372,5010,14.0,14
373,5040,35.0,35
374,5050,11.0,11
375,5070,15.0,15
376,5080,10.0,10
377,5090,12.0,12
378,5100,9.0,9
379,5120,16.0,16
380,5130,11.0,11
381,5150,19.0,19
382,5220,70.0,70
383,5260,45.0,45
384,5290,33.0,33
385,5310,19.0,19
386,5330,21.0,21
387,5370,39.0,39
388,5390,20.0,20
389,5400,11.0,11
390,5410,11.0,11
391,5430,18.0,18
392,5440,11.0,11
393,5460,12.0,12
394,5460,9.0,9
395,5480,14.0,14
396,5490,11.0,11
397,5500,13.0,13
398,5520,13.0,13
399,5530,13.0,13
400,5550,23.0,23
401,5620,68.0,68
402,5640,16.0,16
403,5660,23.0,23
404,5690,28.0,28
405,5750,59.0,59
406,5860,113.0,113
407,5910,54.0,54
408,5990,78.0,78
409,6010,23.0,23
410,6030,15.0,15
411,6040,14.0,14
412,6060,17.0,17
413,6070,14.0,14
414,6110,39.0,39
415,6130,21.0,21
416,6150,20.0,20
417,6200,51.0,51
418,6220,16.0,16
419,6240,18.0,18
420,6260,19.0,19
421,6310,54.0,54
422,6340,28.0,28
423,6430,87.0,87
424,6470,40.0,40
425,6510,39.0,39
426,6580,78.0,78
427,6610,24.0,24
428,6630,18.0,18
429,6650,24.0,24
430,6720,74.0,74
431,6780,52.0,52
432,6930,151.0,151
433,7210,284.0,284
434,7340,133.0,133
435,7470,125.0,125
436,7590,125.0,125
437,7690,101.0,101
438,7850,157.0,157
439,8000,151.0,151
440,8120,119.0,119
441,8380,257.0,257
442,8610,231.0,231
443,8770,159.0,159
444,8920,153.0,153
445,9060,137.0,137
446,9200,138.0,138
447,9390,189.0,189
448,9550,165.0,165
449,9750,204.0,204
450,9930,177.0,177
451,10160,229.0,229
452,10340,184.0,184
453,10670,323.0,323
454,11000,335.0,335
455,11110,108.0,108
456,11410,301.0,301
457,11700,284.0,284
458,11970,277.0,277
459,12250,275.0,275
460,12470,227.0,227
461,12720,241.0,241
462,12950,230.0,230
463,13300,352.0,352
464,13510,208.0,208
465,13770,269.0,269
466,14090,314.0,314
467,14300,209.0,209
468,14580,278.0,278
469,14810,233.0,233
470,15040,232.0,232
471,15240,203.0,203
472,15470,228.0,228
473,15680,209.0,209
474,15880,197.0,197
475,16110,229.0,229
476,16340,236.0,236
477,16580,240.0,240
478,16800,216.0,216
479,17060,265.0,265
480,17280,215.0,215
481,17480,206.0,206
482,17690,209.0,209
483,17930,234.0,234
484,18130,201.0,201
485,18350,217.0,217
486,18580,231.0,231
487,18790,218.0,218
488,19100,308.0,308
489,19400,298.0,298
490,19670,272.0,272
491,19910,237.0,237
492,20150,241.0,241
493,20360,213.0,213
494,20630,265.0,265
495,20910,285.0,285
496,21150,240.0,240
497,21410,254.0,254
498,21630,227.0,227
499,21880,249.0,249
500,22230,343.0,343
501,22440,213.0,213
502,22630,193.0,193
503,22840,207.0,207
504,23050,211.0,211
505,23250,201.0,201
506,23480,233.0,233
507,23680,193.0,193
508,23880,201.0,201
509,24110,233.0,233
510,24360,251.0,251
511,24590,232.0,232
512,24810,217.0,217
513,25040,227.0,227
514,25280,246.0,246
515,25540,253.0,253
516,25780,244.0,244
517,26000,222.0,222
518,26210,210.0,210
519,26430,214.0,214
520,26630,200.0,200
521,26860,233.0,233
522,27110,245.0,245
523,27310,208.0,208
524,27500,185.0,185
525,27730,230.0,230
526,27960,234.0,234
527,28170,207.0,207
528,28360,188.0,188
529,28530,177.0,177
530,28720,189.0,189
531,28930,205.0,205
532,29120,193.0,193
533,29370,251.0,251
534,29630,259.0,259
535,29900,273.0,273
536,29990,82.0,82
537,30190,208.0,208
538,30450,253.0,253
539,30640,195.0,195
540,30840,195.0,195
541,31170,336.0,336
542,31380,210.0,210
543,31580,192.0,192
544,31780,200.0,200
545,32020,244.0,244
546,32230,212.0,212
547,32410,177.0,177
548,32610,206.0,206
549,32790,176.0,176
550,32990,203.0,203
551,33180,191.0,191
552,33380,196.0,196
553,33610,225.0,225
554,33810,205.0,205
555,33980,174.0,174
556,34210,229.0,229
557,34400,189.0,189
558,34630,226.0,226
559,34820,189.0,189
560,35010,189.0,189
561,35200,192.0,192
562,35410,216.0,216
563,35660,249.0,249
564,35870,208.0,208
565,36100,231.0,231
566,36340,233.0,233
567,36550,211.0,211
568,36790,244.0,244
569,37030,241.0,241
570,37240,207.0,207
571,37460,222.0,222
572,37700,235.0,235
573,37900,201.0,201
574,38110,212.0,212
575,38350,246.0,246
576,38570,213.0,213
577,38830,264.0,264
578,39030,199.0,199
579,39250,219.0,219
580,39420,174.0,174
581,39620,201.0,201
582,39840,220.0,220
583,40060,214.0,214
584,40320,257.0,257
585,40500,181.0,181
586,40740,239.0,239
587,40910,178.0,178
588,41110,196.0,196
589,41330,221.0,221
590,41550,216.0,216
591,41750,201.0,201
592,41930,184.0,184
593,42110,177.0,177
594,42320,208.0,208
595,42500,184.0,184
596,42700,200.0,200
597,42920,218.0,218
598,43150,227.0,227
599,43300,159.0,159
600,43500,197.0,197
601,43680,177.0,177
602,43860,181.0,181
603,44030,175.0,175
604,44190,156.0,156
605,44370,181.0,181
606,44560,191.0,191
607,44770,209.0,209
608,44960,185.0,185
609,45130,176.0,176
610,45320,187.0,187
611,45480,160.0,160
612,45680,200.0,200
613,45880,202.0,202
614,46060,175.0,175
615,46230,178.0,178
616,46420,184.0,184
617,46600,177.0,177
618,46770,178.0,178
619,46940,162.0,162
620,47100,160.0,160
621,47280,188.0,188
622,47470,182.0,182
623,47480,15.0,15
624,47670,192.0,192
625,47870,200.0,200
626,48060,190.0,190
627,48240,177.0,177
628,48390,155.0,155
629,48560,170.0,170
630,48720,160.0,160
631,48930,209.0,209
632,49120,188.0,188
633,49320,195.0,195
634,49490,176.0,176
635,49660,171.0,171
636,49860,195.0,195
