environment_step,learning_update,td_loss
1000,1,1.0203921794891357
1010,2,0.9377636909484863
1020,3,0.8449451327323914
1030,4,0.7575182914733887
1040,5,0.6912163496017456
1050,6,0.5936377644538879
1060,7,0.5495590567588806
1070,8,0.468279093503952
1080,9,0.4219677448272705
1090,10,0.38165128231048584
1100,11,0.3127358853816986
1110,12,0.22648902237415314
1120,13,0.20104160904884338
1130,14,0.18658867478370667
1140,15,0.12672214210033417
1150,16,0.10330475866794586
1160,17,0.09440720826387405
1170,18,0.07335197925567627
1180,19,0.053795598447322845
1190,20,0.07821853458881378
1200,21,0.08173786848783493
1210,22,0.044586166739463806
1220,23,0.06678242236375809
1230,24,0.08571906387805939
1240,25,0.05794640630483627
1250,26,0.07522166520357132
1260,27,0.1123960018157959
1270,28,0.05305996164679527
1280,29,0.11541483551263809
1290,30,0.08158696442842484
1300,31,0.026947418227791786
1310,32,0.03422137722373009
1320,33,0.033820368349552155
1330,34,0.01615082286298275
1340,35,0.019983073696494102
1350,36,0.01733718253672123
1360,37,0.017171720042824745
1370,38,0.024769842624664307
1380,39,0.014329602010548115
1390,40,0.02934056520462036
1400,41,0.0184780303388834
1410,42,0.016815325245261192
1420,43,0.018908532336354256
1430,44,0.018192941322922707
1440,45,0.018667276948690414
1450,46,0.011847262270748615
1460,47,0.010271432809531689
1470,48,0.009888836182653904
1480,49,0.010190288536250591
1490,50,0.008490575477480888
1500,51,0.005190357565879822
1510,52,0.00616112444549799
1520,53,0.004807269666343927
1530,54,0.003111204830929637
1540,55,0.006447041407227516
1550,56,0.0033894171938300133
1560,57,0.0015680751530453563
1570,58,0.0015882574953138828
1580,59,0.002744304947555065
1590,60,0.0013234412763267756
1600,61,0.0019827489741146564
1610,62,0.0008778087212704122
1620,63,0.004319198429584503
1630,64,0.0016714303055778146
1640,65,0.0023647756315767765
1650,66,0.0014916558284312487
1660,67,0.0008514582877978683
1670,68,0.001430806121788919
1680,69,0.0006586418603546917
1690,70,0.0005512781790457666
1700,71,0.0005240743048489094
1710,72,0.0008835488115437329
1720,73,0.0005805594264529645
1730,74,0.0006384248263202608
1740,75,0.0006937853759154677
1750,76,0.0005022111581638455
1760,77,0.0008131304057314992
1770,78,0.0005619130097329617
1780,79,0.0005457350052893162
1790,80,0.0006159443873912096
1800,81,0.00100958370603621
1810,82,0.00038778939051553607
1820,83,0.00037634698674082756
1830,84,0.0004534241743385792
1840,85,0.0005093287327326834
1850,86,0.000359411962563172
1860,87,0.0004120803205296397
1870,88,0.0005470514297485352
1880,89,0.0003348872996866703
1890,90,0.00033580209128558636
1900,91,0.0003180066996719688
1910,92,0.0002855123020708561
1920,93,0.00042652449337765574
1930,94,0.00017835694598034024
1940,95,0.0003306813014205545
1950,96,0.00044978613732382655
1960,97,0.0005107787437736988
1970,98,0.00020250128000043333
1980,99,0.000536917825229466
1990,100,0.0002804655523505062
2000,101,0.00031822590972296894
2010,102,0.9103250503540039
2020,103,0.8707706928253174
2030,104,0.7519123554229736
2040,105,0.6118208765983582
2050,106,0.4658972918987274
2060,107,0.3201271891593933
2070,108,0.2272423505783081
2080,109,0.1503600776195526
2090,110,0.06843996793031693
2100,111,0.1523439884185791
2110,112,0.2199942171573639
2120,113,0.32604122161865234
2130,114,0.3208416700363159
2140,115,0.1646466851234436
2150,116,0.18964889645576477
2160,117,0.2306327372789383
2170,118,0.07837844640016556
2180,119,0.1458844691514969
2190,120,0.08259773254394531
2200,121,0.09731079638004303
2210,122,0.0979781523346901
2220,123,0.05665944516658783
2230,124,0.03833762928843498
2240,125,0.11945398151874542
2250,126,0.07963261008262634
2260,127,0.07869820296764374
2270,128,0.07955649495124817
2280,129,0.08614302426576614
2290,130,0.10422515869140625
2300,131,0.05953157693147659
2310,132,0.07401254773139954
2320,133,0.05489061027765274
2330,134,0.11528480052947998
2340,135,0.04123712331056595
2350,136,0.052800778299570084
2360,137,0.021601535379886627
2370,138,0.06764021515846252
2380,139,0.059097446501255035
2390,140,0.06774282455444336
2400,141,0.09869571030139923
2410,142,0.012261436320841312
2420,143,0.08149649947881699
2430,144,0.06880231201648712
2440,145,0.020947905257344246
2450,146,0.03968267887830734
2460,147,0.047381676733493805
2470,148,0.029198305681347847
2480,149,0.029292074963450432
2490,150,0.04245198518037796
2500,151,0.029987730085849762
2510,152,0.05877022445201874
2520,153,0.05779531970620155
2530,154,0.041984640061855316
2540,155,0.0808778926730156
2550,156,0.05217532441020012
2560,157,0.03693307191133499
2570,158,0.06297380477190018
2580,159,0.06943317502737045
2590,160,0.03028475120663643
2600,161,0.04891001433134079
2610,162,0.058980412781238556
2620,163,0.02505405619740486
2630,164,0.07521305978298187
2640,165,0.03662509098649025
2650,166,0.022698625922203064
2660,167,0.07296641170978546
2670,168,0.03679367154836655
2680,169,0.06181303784251213
2690,170,0.031941745430231094
2700,171,0.022462503984570503
2710,172,0.08576132357120514
2720,173,0.06202835217118263
2730,174,0.02833012118935585
2740,175,0.03099617175757885
2750,176,0.018300499767065048
2760,177,0.03531751036643982
2770,178,0.0447680726647377
2780,179,0.06252115219831467
2790,180,0.028018176555633545
2800,181,0.03860438987612724
2810,182,0.08447922021150589
2820,183,0.05305195227265358
2830,184,0.04456915706396103
2840,185,0.028450317680835724
2850,186,0.021149028092622757
