environment_step,learning_update,td_loss
70,1,0.00022831978276371956
80,2,0.006102712359279394
90,3,0.0005031402688473463
100,4,0.1670578271150589
110,5,0.09638296812772751
120,6,0.03734134882688522
130,7,0.22103500366210938
140,8,0.35003170371055603
150,9,0.27354493737220764
160,10,0.19042089581489563
170,11,0.1451043337583542
180,12,0.37119078636169434
190,13,0.07637031376361847
200,14,0.23071151971817017
210,15,0.2811133563518524
220,16,0.2325185090303421
230,17,0.17060725390911102
240,18,0.23096983134746552
250,19,0.31071192026138306
260,20,0.4478284418582916
270,21,0.4307480752468109
280,22,0.21125108003616333
290,23,0.5868493914604187
300,24,0.38564327359199524
310,25,0.43719160556793213
320,26,0.14395198225975037
330,27,0.37219810485839844
340,28,0.22242635488510132
350,29,0.15750962495803833
360,30,0.13471892476081848
370,31,0.2448638528585434
380,32,0.18160384893417358
390,33,0.3188573122024536
400,34,0.1839822232723236
410,35,0.3060718774795532
420,36,0.1959507018327713
430,37,0.08137167990207672
440,38,0.23876088857650757
450,39,0.12414732575416565
460,40,0.22799916565418243
470,41,0.13388442993164062
480,42,0.1558685153722763
490,43,0.1756516844034195
500,44,0.12998704612255096
510,45,0.18734657764434814
520,46,0.2174893021583557
530,47,0.146438866853714
540,48,0.12181912362575531
550,49,0.17687144875526428
560,50,0.09958247095346451
570,51,0.29107218980789185
580,52,0.024950243532657623
590,53,0.26778244972229004
600,54,0.2556239366531372
610,55,0.16137798130512238
620,56,0.14224973320960999
630,57,0.2099090963602066
640,58,0.08797489106655121
650,59,0.06143064796924591
660,60,0.05874984711408615
670,61,0.10659641027450562
680,62,0.2445252239704132
690,63,0.03656208887696266
700,64,0.3677668869495392
710,65,0.08443531394004822
720,66,0.10124547779560089
730,67,0.06377218663692474
740,68,0.032314449548721313
750,69,0.1801040768623352
760,70,0.1350756287574768
770,71,0.12557440996170044
780,72,0.04785049334168434
790,73,0.016055727377533913
800,74,0.1657882034778595
810,75,0.24586747586727142
820,76,0.2484278678894043
830,77,0.09111965447664261
840,78,0.10579251497983932
850,79,0.12086746841669083
860,80,0.045640937983989716
870,81,0.16610315442085266
880,82,0.06008605286478996
890,83,0.08415982127189636
900,84,0.16840381920337677
910,85,0.14681369066238403
920,86,0.06467290967702866
930,87,0.22973528504371643
940,88,0.15175746381282806
950,89,0.14005926251411438
960,90,0.1720612496137619
970,91,0.25238797068595886
980,92,0.058992642909288406
990,93,0.3233068883419037
1000,94,0.054892461746931076
1010,95,0.17284494638442993
1020,96,0.08066654950380325
1030,97,0.1399928629398346
1040,98,0.21945425868034363
1050,99,0.07547854632139206
1060,100,0.06437286734580994
1070,101,0.13915792107582092
1080,102,0.12314499169588089
1090,103,0.14592260122299194
1100,104,0.07379081100225449
1110,105,0.1268654316663742
1120,106,0.24411709606647491
1130,107,0.13963986933231354
1140,108,0.09098432958126068
1150,109,0.1717485785484314
1160,110,0.12787489593029022
1170,111,0.15622766315937042
1180,112,0.0950312614440918
1190,113,0.02671678736805916
1200,114,0.09461381286382675
1210,115,0.10937462002038956
1220,116,0.06298721581697464
1230,117,0.030896475538611412
1240,118,0.13453632593154907
1250,119,0.06476715952157974
1260,120,0.1859956979751587
1270,121,0.11154861003160477
1280,122,0.08910215646028519
1290,123,0.2422919124364853
1300,124,0.05611924082040787
1310,125,0.18250170350074768
1320,126,0.13959531486034393
1330,127,0.18141181766986847
1340,128,0.15771369636058807
1350,129,0.1591503769159317
1360,130,0.16094709932804108
1370,131,0.0562269389629364
1380,132,0.1301994025707245
1390,133,0.04580644890666008
1400,134,0.08732248097658157
1410,135,0.26414942741394043
1420,136,0.2446729987859726
1430,137,0.16389569640159607
1440,138,0.1758994460105896
1450,139,0.13451771438121796
1460,140,0.2604472041130066
1470,141,0.027587229385972023
1480,142,0.18009421229362488
1490,143,0.15089260041713715
1500,144,0.21314604580402374
1510,145,0.14346082508563995
1520,146,0.06473272293806076
1530,147,0.365232914686203
1540,148,0.12096705287694931
1550,149,0.11187024414539337
1560,150,0.23086774349212646
1570,151,0.20065119862556458
1580,152,0.0691310465335846
1590,153,0.06657574325799942
1600,154,0.05379260331392288
1610,155,0.3028603792190552
1620,156,0.15760040283203125
1630,157,0.27692723274230957
1640,158,0.2418805956840515
1650,159,0.1017552986741066
1660,160,0.08654332906007767
1670,161,0.04971068724989891
1680,162,0.06275010108947754
1690,163,0.16840925812721252
1700,164,0.10704900324344635
1710,165,0.09285537898540497
1720,166,0.2045171856880188
1730,167,0.19993838667869568
1740,168,0.2564447820186615
1750,169,0.09345941990613937
1760,170,0.13923950493335724
1770,171,0.08699797093868256
1780,172,0.15836521983146667
1790,173,0.06694646924734116
1800,174,0.0747196227312088
1810,175,0.2017979621887207
1820,176,0.24095658957958221
1830,177,0.16197331249713898
1840,178,0.17430391907691956
1850,179,0.14669489860534668
1860,180,0.06702862679958344
1870,181,0.14426922798156738
1880,182,0.11506957560777664
1890,183,0.1970386952161789
1900,184,0.2208583652973175
1910,185,0.02042551338672638
1920,186,0.10883352905511856
1930,187,0.2267133891582489
1940,188,0.15696996450424194
1950,189,0.02549493871629238
1960,190,0.10472865402698517
1970,191,0.07763498276472092
1980,192,0.20143043994903564
1990,193,0.0940101221203804
2000,194,0.2157290279865265
2010,195,0.0817665159702301
2020,196,0.3067065179347992
2030,197,0.15995413064956665
2040,198,0.05515778064727783
