environment_step,learning_update,safe_q,risky_q,maximum_noisy_q,safe_signed_error,safe_absolute_error,risky_signed_error,risky_absolute_error,noisy_signed_error,noisy_absolute_error,greedy_risky_choice,training_risky_fraction,noisy_state_visits,action_0_samples,action_1_samples,action_2_samples,action_3_samples,action_4_samples,action_5_samples,action_6_samples,action_7_samples,action_8_samples,action_9_samples
1000,94,-0.003074146807193756,0.10666883736848831,-0.058238305151462555,-0.003074146807193756,0.003074146807193756,0.20566883736848832,0.20566883736848832,0.04176169484853745,0.04176169484853745,1,0.8166969147005445,450,50,84,11,24,6,48,149,27,32,18
2000,194,-0.012876145541667938,0.12881113588809967,0.009767487645149231,-0.012876145541667938,0.012876145541667938,0.22781113588809968,0.22781113588809968,0.10976748764514924,0.10976748764514924,1,0.8596654275092936,925,122,90,24,171,99,58,183,38,46,93
3000,294,0.03630702570080757,0.1174277663230896,0.042197033762931824,0.03630702570080757,0.03630702570080757,0.2164277663230896,0.2164277663230896,0.14219703376293183,0.14219703376293183,1,0.8738288569643973,1399,197,100,41,186,115,69,187,46,112,346
4000,394,0.003975525498390198,0.09595998376607895,0.08965952694416046,0.003975525498390198,0.003975525498390198,0.19495998376607895,0.19495998376607895,0.18965952694416047,0.18965952694416047,1,0.8757618377871542,1868,462,109,52,197,131,78,198,55,233,352
5000,494,0.005586177110671997,0.10417885333299637,-0.041551731526851654,0.005586177110671997,0.005586177110671997,0.20317885333299637,0.20317885333299637,0.05844826847314835,0.05844826847314835,1,0.8804061677322301,2341,478,118,60,212,136,88,207,63,616,363
6000,594,0.012341424822807312,0.10648183524608612,0.003403554204851389,0.012341424822807312,0.012341424822807312,0.20548183524608613,0.20548183524608613,0.1034035542048514,0.1034035542048514,1,0.8856065367693274,2818,486,126,67,221,144,95,215,105,871,488
7000,694,0.00013656914234161377,0.019075829535722733,-0.01686820015311241,0.00013656914234161377,0.00013656914234161377,0.11807582953572274,0.11807582953572274,0.0831317998468876,0.0831317998468876,1,0.8842530282637954,3285,497,136,80,229,154,103,438,116,977,555
8000,794,-0.0036952197551727295,0.022381024435162544,0.03178689628839493,-0.0036952197551727295,0.0036952197551727295,0.12138102443516255,0.12138102443516255,0.13178689628839493,0.13178689628839493,1,0.8854584020740043,3757,506,150,92,242,164,111,450,125,1142,775
9000,894,0.001968100666999817,0.030660277232527733,-0.040224410593509674,0.001968100666999817,0.001968100666999817,0.12966027723252774,0.12966027723252774,0.05977558940649033,0.05977558940649033,1,0.8836333193804939,4222,581,164,102,250,176,118,639,132,1152,908
10000,994,0.013685494661331177,-0.040718354284763336,-0.05672523379325867,0.013685494661331177,0.013685494661331177,0.05828164571523667,0.05828164571523667,0.04327476620674134,0.04327476620674134,0,0.8392495861688432,4563,770,172,109,251,182,125,646,136,1164,1008
11000,1094,-0.007423005998134613,-0.054941028356552124,-0.040765948593616486,-0.007423005998134613,0.007423005998134613,0.04405897164344788,0.04405897164344788,0.05923405140638352,0.05923405140638352,0,0.7325563080800126,4651,831,172,110,253,182,126,655,140,1173,1009
12000,1194,0.0033588632941246033,-0.03519849106669426,-0.043771304190158844,0.0033588632941246033,0.0033588632941246033,0.06380150893330575,0.06380150893330575,0.05622869580984116,0.05622869580984116,0,0.6519823788546255,4736,864,173,112,255,182,129,689,142,1180,1010
13000,1294,-0.0009260699152946472,-0.04773053154349327,-0.04728296771645546,-0.0009260699152946472,0.0009260699152946472,0.051269468456506734,0.051269468456506734,0.052717032283544546,0.052717032283544546,0,0.5906032056772299,4827,865,175,116,256,185,132,760,143,1181,1014
14000,1394,-0.0019239038228988647,-0.050144851207733154,-0.039338119328022,-0.0019239038228988647,0.0019239038228988647,0.04885514879226685,0.04885514879226685,0.060661880671978,0.060661880671978,0,0.5433800022048286,4929,867,175,117,260,188,136,818,146,1205,1017
15000,1494,-0.0017816871404647827,-0.054541993886232376,-0.028987202793359756,-0.0017816871404647827,0.0017816871404647827,0.04445800611376763,0.04445800611376763,0.07101279720664025,0.07101279720664025,0,0.5029556156697725,5020,869,176,117,264,190,137,854,184,1207,1021
16000,1594,0.00017684698104858398,-0.046131379902362823,-0.022023700177669525,0.00017684698104858398,0.00017684698104858398,0.05286862009763718,0.05286862009763718,0.07797629982233048,0.07797629982233048,0,0.46775525181176036,5099,892,176,117,265,191,138,863,185,1216,1056
17000,1694,0.003863561898469925,-0.03216371685266495,-0.08354461193084717,0.003863561898469925,0.003863561898469925,0.06683628314733506,0.06683628314733506,0.016455388069152838,0.016455388069152838,0,0.44189991518235794,5210,935,182,120,268,194,140,865,187,1217,1102
18000,1794,0.0022795721888542175,-0.037087082862854004,-0.028624625876545906,0.0022795721888542175,0.0022795721888542175,0.061912917137146,0.061912917137146,0.0713753741234541,0.0713753741234541,0,0.4176577144207293,5303,944,183,121,270,198,141,866,190,1285,1105
19000,1894,0.00528915598988533,-0.04154562950134277,-0.05893255025148392,0.00528915598988533,0.00528915598988533,0.05745437049865723,0.05745437049865723,0.04106744974851609,0.04106744974851609,0,0.39644274584742023,5394,985,184,122,271,198,144,868,194,1321,1107
20000,1994,0.004674088209867477,-0.05383620783686638,-0.05579628422856331,0.004674088209867477,0.004674088209867477,0.045163792163133626,0.045163792163133626,0.0442037157714367,0.0442037157714367,0,0.3783597518952447,5490,1013,187,122,273,199,145,870,198,1374,1109
21000,2094,0.007032185792922974,-0.06784851849079132,-0.06074743717908859,0.007032185792922974,0.007032185792922974,0.031151481509208684,0.031151481509208684,0.03925256282091141,0.03925256282091141,0,0.362486212937131,5587,1021,189,125,274,200,146,870,201,1416,1145
22000,2194,-0.004023991525173187,-0.06585586816072464,-0.03989800810813904,-0.004023991525173187,0.004023991525173187,0.033144131839275365,0.033144131839275365,0.06010199189186097,0.06010199189186097,0,0.3483696984555038,5684,1043,189,125,276,205,148,870,202,1477,1149
23000,2294,-0.002999447286128998,-0.05479501560330391,-0.06032729148864746,-0.002999447286128998,0.002999447286128998,0.044204984396696095,0.044204984396696095,0.039672708511352545,0.039672708511352545,0,0.33548162341055565,5778,1103,191,127,278,206,152,871,204,1491,1154
24000,2394,-0.005850683897733688,-0.053026724606752396,-0.0056523531675338745,-0.005850683897733688,0.005850683897733688,0.04597327539324761,0.04597327539324761,0.09434764683246613,0.09434764683246613,0,0.32333480370533746,5864,1150,193,130,278,207,153,871,206,1502,1174
25000,2494,-0.0018984675407409668,-0.05500352755188942,-0.050536058843135834,-0.0018984675407409668,0.0018984675407409668,0.043996472448110585,0.043996472448110585,0.04946394115686417,0.04946394115686417,0,0.3126115719836186,5954,1223,195,133,281,207,155,872,207,1503,1178
26000,2594,-0.00166253000497818,-0.05506555363535881,-0.054477471858263016,-0.00166253000497818,0.00166253000497818,0.043934446364641194,0.043934446364641194,0.04552252814173699,0.04552252814173699,0,0.3028010221977251,6043,1255,197,136,283,242,159,875,208,1503,1185
27000,2694,-0.0004192683845758438,-0.05367783457040787,-0.04007522389292717,-0.0004192683845758438,0.0004192683845758438,0.04532216542959214,0.04532216542959214,0.059924776107072836,0.059924776107072836,0,0.2936610608020699,6129,1260,201,137,286,297,161,879,209,1506,1193
28000,2794,-0.002344667911529541,-0.04788493365049362,0.04451589286327362,-0.002344667911529541,0.002344667911529541,0.05111506634950638,0.05111506634950638,0.14451589286327363,0.14451589286327363,0,0.28505209050438296,6211,1264,203,137,288,358,163,880,211,1510,1197
29000,2894,0.0044873859733343124,-0.02246301807463169,0.00966248195618391,0.0044873859733343124,0.0044873859733343124,0.07653698192536831,0.07653698192536831,0.10966248195618392,0.10966248195618392,0,0.27814014984574703,6311,1264,206,138,290,439,164,881,216,1511,1201
30000,2994,-0.00019694119691848755,0.02805810049176216,-0.0037108957767486572,-0.00019694119691848755,0.00019694119691848755,0.12705810049176217,0.12705810049176217,0.09628910422325135,0.09628910422325135,1,0.29192145379381623,6779,1268,213,140,296,835,172,892,231,1524,1207
31000,3094,0.00039784982800483704,0.02409985661506653,-0.05768197029829025,0.00039784982800483704,0.00039784982800483704,0.12309985661506653,0.12309985661506653,0.04231802970170975,0.04231802970170975,1,0.30526315789473685,7250,1279,224,147,304,1225,178,904,235,1536,1218
32000,3194,0.0008380208164453506,0.026256348937749863,-0.027798498049378395,0.0008380208164453506,0.0008380208164453506,0.12525634893774987,0.12525634893774987,0.07220150195062161,0.07220150195062161,1,0.31826982492276,7726,1284,231,169,315,1311,190,912,248,1547,1518
33000,3294,-5.7758763432502747e-05,-0.019672689959406853,-0.0037128590047359467,-5.7758763432502747e-05,5.7758763432502747e-05,0.07932731004059315,0.07932731004059315,0.09628714099526406,0.09628714099526406,0,0.31217941071215555,7851,1286,233,171,317,1324,191,913,253,1549,1614
34000,3394,0.004835283383727074,-0.029669374227523804,-0.06164325773715973,0.004835283383727074,0.004835283383727074,0.0693306257724762,0.0693306257724762,0.03835674226284028,0.03835674226284028,0,0.3050821434054967,7948,1289,237,173,319,1383,194,914,256,1550,1633
35000,3494,0.0023201825097203255,-0.02396649494767189,-0.03260626643896103,0.0023201825097203255,0.0023201825097203255,0.07503350505232811,0.07503350505232811,0.06739373356103898,0.06739373356103898,0,0.2986049272781241,8048,1289,239,173,323,1453,197,916,259,1551,1648
36000,3594,0.0003065885975956917,-0.02983418107032776,-0.04307850822806358,0.0003065885975956917,0.0003065885975956917,0.06916581892967225,0.06916581892967225,0.05692149177193642,0.05692149177193642,0,0.29236071223434806,8144,1290,241,176,325,1525,199,918,264,1556,1650
37000,3694,-0.0006916634738445282,-0.03512604907155037,-0.03386790305376053,-0.0006916634738445282,0.0006916634738445282,0.06387395092844964,0.06387395092844964,0.06613209694623948,0.06613209694623948,0,0.28633013489083575,8236,1291,243,182,327,1572,199,921,291,1559,1651
38000,3794,-0.000668821856379509,-0.031935811042785645,0.0019193217158317566,-0.000668821856379509,0.000668821856379509,0.06706418895721436,0.06706418895721436,0.10191932171583176,0.10191932171583176,0,0.2806686438393098,8328,1293,245,186,329,1574,200,922,365,1562,1652
39000,3894,-0.00018264725804328918,-0.03963405266404152,-0.07120007276535034,-0.00018264725804328918,0.00018264725804328918,0.059365947335958485,0.059365947335958485,0.028799927234649664,0.028799927234649664,0,0.2755102040816326,8424,1297,246,187,329,1576,202,922,448,1564,1653
40000,3994,0.0002109929919242859,-0.043142519891262054,-0.04879546910524368,0.0002109929919242859,0.0002109929919242859,0.05585748010873795,0.05585748010873795,0.05120453089475632,0.05120453089475632,0,0.2701552726002604,8508,1298,249,187,330,1588,204,922,467,1608,1654
41000,4094,0.0011817403137683868,-0.04017193987965584,-0.031922996044158936,0.0011817403137683868,0.0011817403137683868,0.05882806012034417,0.05882806012034417,0.06807700395584107,0.06807700395584107,0,0.2652677056009875,8596,1299,251,189,330,1589,204,922,471,1684,1656
