environment_step,learning_update,safe_q,risky_q,maximum_noisy_q,safe_signed_error,safe_absolute_error,risky_signed_error,risky_absolute_error,noisy_signed_error,noisy_absolute_error,greedy_risky_choice,training_risky_fraction,noisy_state_visits,action_0_samples,action_1_samples,action_2_samples,action_3_samples,action_4_samples,action_5_samples,action_6_samples,action_7_samples,action_8_samples,action_9_samples
1000,94,0.0014024600386619568,-0.01675000973045826,0.13322746753692627,0.0014024600386619568,0.0014024600386619568,0.08224999026954175,0.08224999026954175,0.23322746753692628,0.23322746753692628,0,0.20048019207683074,167,12,5,6,3,25,1,3,108,1,3
2000,194,-0.019879192113876343,-0.010007512755692005,0.05662136524915695,-0.019879192113876343,0.019879192113876343,0.088992487244308,0.088992487244308,0.15662136524915696,0.15662136524915696,1,0.16822429906542055,288,13,38,29,4,27,1,3,156,1,16
3000,294,-0.0009275488555431366,-0.07922486215829849,0.06632257997989655,-0.0009275488555431366,0.0009275488555431366,0.019775137841701512,0.019775137841701512,0.16632257997989655,0.16632257997989655,0,0.14854517611026033,388,14,70,32,5,27,26,5,167,1,41
4000,394,0.003949664533138275,-0.044439513236284256,0.00020847748965024948,0.003949664533138275,0.003949664533138275,0.05456048676371575,0.05456048676371575,0.10020847748965026,0.10020847748965026,0,0.12707805015497323,451,14,73,34,6,57,50,6,169,1,41
5000,494,-0.0012347996234893799,-0.045955345034599304,0.05241788923740387,-0.0012347996234893799,0.0012347996234893799,0.0530446549654007,0.0530446549654007,0.15241788923740388,0.15241788923740388,0,0.11012433392539965,496,15,77,34,7,82,63,6,170,1,41
6000,594,-0.0018225200474262238,-0.006329207681119442,0.11340512335300446,-0.0018225200474262238,0.0018225200474262238,0.09267079231888056,0.09267079231888056,0.21340512335300446,0.21340512335300446,0,0.09729334308705194,532,15,77,34,7,116,63,7,170,2,41
7000,694,-0.012591924518346786,-0.023532968014478683,-0.00453341007232666,-0.012591924518346786,0.012591924518346786,0.07546703198552132,0.07546703198552132,0.09546658992767335,0.09546658992767335,0,0.1408083441981747,864,18,133,36,9,367,65,15,172,4,45
8000,794,0.00739312544465065,-0.03184796869754791,-0.03249235823750496,0.00739312544465065,0.00739312544465065,0.06715203130245209,0.06715203130245209,0.06750764176249505,0.06750764176249505,0,0.12771356075556808,906,18,137,36,12,385,66,15,188,4,45
9000,894,0.004725398495793343,-9.978609159588814e-05,-0.05044044181704521,0.004725398495793343,0.004725398495793343,0.09890021390840412,0.09890021390840412,0.049559558182954794,0.049559558182954794,0,0.12880973284836322,1027,20,139,39,96,401,66,18,194,5,49
10000,994,-0.0011947359889745712,0.004620838910341263,-0.05500573664903641,-0.0011947359889745712,0.0011947359889745712,0.10362083891034127,0.10362083891034127,0.0449942633509636,0.0449942633509636,1,0.14362492853058892,1256,21,141,39,98,401,67,20,407,9,52
