environment_step,learning_update,td_loss
1000,1,0.8567209839820862
1010,2,0.6886495351791382
1020,3,0.6273775100708008
1030,4,0.5357396602630615
1040,5,0.45881521701812744
1050,6,0.3594319522380829
1060,7,0.31488892436027527
1070,8,0.25576236844062805
1080,9,0.21748819947242737
1090,10,0.17565661668777466
1100,11,0.15461447834968567
1110,12,0.1407778412103653
1120,13,0.14258432388305664
1130,14,0.15755942463874817
1140,15,0.12497222423553467
1150,16,0.11501414328813553
1160,17,0.14053098857402802
1170,18,0.09816616028547287
1180,19,0.09678114950656891
1190,20,0.11229651421308517
1200,21,0.11606564372777939
1210,22,0.2324971705675125
1220,23,0.10493747889995575
1230,24,0.10603898018598557
1240,25,0.08336274325847626
1250,26,0.0651874840259552
1260,27,0.14835496246814728
1270,28,0.040845222771167755
1280,29,0.06205755099654198
1290,30,0.06551326811313629
1300,31,0.05399841442704201
1310,32,0.039393287152051926
1320,33,0.048430368304252625
1330,34,0.0450788289308548
1340,35,0.04005141928792
1350,36,0.05372034013271332
1360,37,0.04469267651438713
1370,38,0.02911100909113884
1380,39,0.03694065287709236
1390,40,0.02877584472298622
1400,41,0.021574676036834717
1410,42,0.01892349310219288
1420,43,0.016067033633589745
1430,44,0.024343034252524376
1440,45,0.015625976026058197
1450,46,0.014804363250732422
1460,47,0.023935891687870026
1470,48,0.013815117999911308
1480,49,0.011481506749987602
1490,50,0.011820485815405846
1500,51,0.020658859983086586
1510,52,0.00870259664952755
1520,53,0.006961863487958908
1530,54,0.004243799485266209
1540,55,0.0086364159360528
1550,56,0.006852196529507637
1560,57,0.005301828496158123
1570,58,0.00877422746270895
1580,59,0.005567535758018494
1590,60,0.0036848101299256086
1600,61,0.006165252532809973
1610,62,0.003582292702049017
1620,63,0.0029125846922397614
1630,64,0.002053486416116357
1640,65,0.0027881101705133915
1650,66,0.001890299143269658
1660,67,0.0020977386739104986
1670,68,0.0049859886057674885
1680,69,0.004887822084128857
1690,70,0.008390944451093674
1700,71,0.005733409430831671
1710,72,0.002675458788871765
1720,73,0.0037497347220778465
1730,74,0.005736555904150009
1740,75,0.010173222981393337
1750,76,0.010718672536313534
1760,77,0.011776291765272617
1770,78,0.012717037461698055
1780,79,0.00513011310249567
1790,80,0.008718106895685196
1800,81,0.007535992655903101
1810,82,0.005754489451646805
1820,83,0.003727977629750967
1830,84,0.01421172171831131
1840,85,0.00278388150036335
1850,86,0.003035357454791665
1860,87,0.0032095613423734903
1870,88,0.009676135145127773
1880,89,0.010879704728722572
1890,90,0.00783933699131012
1900,91,0.003123590024188161
1910,92,0.0018190916161984205
1920,93,0.002549854340031743
1930,94,0.006330237258225679
1940,95,0.007800935301929712
1950,96,0.0015719704097136855
1960,97,0.0034803934395313263
1970,98,0.00527031859382987
