environment_step,learning_update,safe_q,risky_q,maximum_noisy_q,safe_signed_error,safe_absolute_error,risky_signed_error,risky_absolute_error,noisy_signed_error,noisy_absolute_error,greedy_risky_choice,training_risky_fraction,noisy_state_visits,action_0_samples,action_1_samples,action_2_samples,action_3_samples,action_4_samples,action_5_samples,action_6_samples,action_7_samples,action_8_samples,action_9_samples
34000,3394,-0.0006090886890888214,-0.001555055845528841,-0.10131272673606873,-0.0006090886890888214,0.0006090886890888214,0.09744494415447116,0.09744494415447116,-0.00131272673606872,0.00131272673606872,0,0.29533678756476683,7752,666,303,84,422,1223,1166,104,425,3282,77
35000,3494,0.0006426610052585602,-0.01278044655919075,-0.03722113370895386,0.0006426610052585602,0.0006426610052585602,0.08621955344080925,0.08621955344080925,0.06277886629104615,0.06277886629104615,0,0.29509713228492135,7975,667,304,284,423,1226,1167,104,430,3291,79
36000,3594,0.0005611833184957504,0.035950932651758194,-0.03993048146367073,0.0005611833184957504,0.0005611833184957504,0.1349509326517582,0.1349509326517582,0.060069518536329275,0.060069518536329275,1,0.3024602026049204,8360,672,305,574,425,1231,1173,110,435,3352,83
37000,3694,-0.001499062404036522,0.0059911226853728294,-0.023312252014875412,-0.001499062404036522,0.001499062404036522,0.10499112268537283,0.10499112268537283,0.0766877479851246,0.0766877479851246,1,0.31429383347541917,8848,676,307,738,497,1235,1181,115,444,3567,88
38000,3794,0.00014637038111686707,0.005233592353761196,-0.025540800765156746,0.00014637038111686707,0.00014637038111686707,0.1042335923537612,0.1042335923537612,0.07445919923484326,0.07445919923484326,1,0.3209580422011332,9233,678,310,741,502,1237,1184,118,625,3748,90
39000,3894,-0.0018876390531659126,0.009491367265582085,-0.004820572212338448,-0.0018876390531659126,0.0018876390531659126,0.10849136726558209,0.10849136726558209,0.09517942778766156,0.09517942778766156,1,0.3320013661202186,9721,683,314,746,508,1238,1189,124,1033,3792,93
40000,3994,0.0005370732396841049,0.017207110300660133,-0.018416615203022957,0.0005370732396841049,0.0005370732396841049,0.11620711030066014,0.11620711030066014,0.08158338479697705,0.08158338479697705,1,0.3426423200859291,10208,685,320,1116,511,1243,1196,126,1070,3799,142
41000,4094,-0.0016641076654195786,-0.026855314150452614,0.08186914771795273,-0.0016641076654195786,0.0016641076654195786,0.07214468584954739,0.07214468584954739,0.18186914771795273,0.18186914771795273,0,0.3378581217777198,10354,686,320,1126,514,1244,1198,127,1070,3800,269
42000,4194,-0.0024940557777881622,-0.015488717705011368,0.10997789353132248,-0.0024940557777881622,0.0024940557777881622,0.08351128229498864,0.08351128229498864,0.20997789353132248,0.20997789353132248,0,0.3290298082399848,10398,687,320,1127,515,1245,1198,127,1070,3800,309
43000,4294,0.0019224865827709436,-0.0066300611943006516,0.0991307944059372,0.0019224865827709436,0.0019224865827709436,0.09236993880569935,0.09236993880569935,0.1991307944059372,0.1991307944059372,0,0.32063882063882065,10440,688,322,1127,515,1245,1199,127,1070,3800,347
44000,4394,0.0024925703182816505,-0.011319128796458244,-0.02605849876999855,0.0024925703182816505,0.0024925703182816505,0.08768087120354176,0.08768087120354176,0.07394150123000146,0.07394150123000146,0,0.3129233431802584,10487,688,322,1127,517,1245,1200,129,1070,3800,389
45000,4494,0.000545307295396924,-0.013333482667803764,-0.012405559420585632,0.000545307295396924,0.000545307295396924,0.08566651733219624,0.08566651733219624,0.08759444057941437,0.08759444057941437,0,0.30552090284023325,10531,688,323,1127,520,1245,1200,129,1070,3827,402
46000,4594,0.0013000891776755452,-0.01845105178654194,-0.014504753053188324,0.0013000891776755452,0.0013000891776755452,0.08054894821345807,0.08054894821345807,0.08549524694681168,0.08549524694681168,0,0.29843626510105004,10573,688,323,1151,520,1245,1200,130,1070,3827,418
47000,4694,-7.53854401409626e-05,-0.01628812402486801,-0.03452150896191597,-7.53854401409626e-05,7.53854401409626e-05,0.082711875975132,0.082711875975132,0.06547849103808404,0.06547849103808404,0,0.291883125807427,10619,689,323,1158,545,1246,1200,131,1070,3827,430
48000,4794,5.367957055568695e-05,-0.017305266112089157,-0.010926513932645321,5.367957055568695e-05,5.367957055568695e-05,0.08169473388791085,0.08169473388791085,0.08907348606735468,0.08907348606735468,0,0.2858979854264895,10672,695,323,1159,587,1246,1200,133,1070,3828,431
49000,4894,0.00018743984401226044,-0.01613076590001583,-0.0017026802524924278,0.00018743984401226044,0.00018743984401226044,0.08286923409998417,0.08286923409998417,0.09829731974750758,0.09829731974750758,0,0.27987462452657696,10715,709,323,1159,610,1250,1200,133,1071,3828,432
50000,4994,-0.0004677381366491318,-0.01622016541659832,0.0030272509902715683,-0.0004677381366491318,0.0004677381366491318,0.08277983458340168,0.08277983458340168,0.10302725099027157,0.10302725099027157,0,0.27414504867234085,10758,709,323,1159,648,1250,1200,134,1071,3828,436
