environment_step,learning_update,safe_q,risky_q,maximum_noisy_q,safe_signed_error,safe_absolute_error,risky_signed_error,risky_absolute_error,noisy_signed_error,noisy_absolute_error,greedy_risky_choice,training_risky_fraction,noisy_state_visits,action_0_samples,action_1_samples,action_2_samples,action_3_samples,action_4_samples,action_5_samples,action_6_samples,action_7_samples,action_8_samples,action_9_samples
1000,94,0.0006233491003513336,0.023772962391376495,0.03915593400597572,0.0006233491003513336,0.0006233491003513336,0.1227729623913765,0.1227729623913765,0.13915593400597573,0.13915593400597573,1,0.1402508551881414,123,20,1,6,50,0,3,2,25,0,16
2000,194,0.003145568072795868,-0.1090855821967125,0.029204372316598892,0.003145568072795868,0.003145568072795868,-0.01008558219671249,0.01008558219671249,0.1292043723165989,0.1292043723165989,0,0.15942028985507245,275,65,3,8,116,22,7,3,30,3,18
3000,294,-0.007032178342342377,0.04804156348109245,-0.07942870259284973,-0.007032178342342377,0.007032178342342377,0.14704156348109246,0.14704156348109246,0.020571297407150274,0.020571297407150274,1,0.27442650807136787,646,271,5,12,154,26,10,7,34,7,120
4000,394,0.04492299631237984,0.08643148839473724,0.0015166401863098145,0.04492299631237984,0.04492299631237984,0.18543148839473725,0.18543148839473725,0.10151664018630982,0.10151664018630982,1,0.28990648178007095,899,275,7,152,235,33,16,9,35,9,128
5000,494,0.021216388791799545,0.0547105148434639,-0.023073844611644745,0.021216388791799545,0.021216388791799545,0.1537105148434639,0.1537105148434639,0.07692615538835526,0.07692615538835526,1,0.38340248962655604,1386,282,100,390,237,37,20,10,40,12,257
6000,594,0.03212994337081909,0.05178581923246384,-0.05354279279708862,0.03212994337081909,0.03212994337081909,0.15078581923246384,0.15078581923246384,0.04645720720291138,0.04645720720291138,1,0.3601541251133273,1589,284,101,451,362,39,23,11,42,16,259
7000,694,0.0049491990357637405,0.024415820837020874,-0.03564261272549629,0.0049491990357637405,0.0049491990357637405,0.12341582083702088,0.12341582083702088,0.06435738727450371,0.06435738727450371,1,0.41120741785930254,2040,290,179,479,588,46,26,15,132,22,262
8000,794,0.005238876678049564,-0.021205341443419456,-0.06254416704177856,0.005238876678049564,0.005238876678049564,0.07779465855658055,0.07779465855658055,0.03745583295822144,0.03745583295822144,0,0.4342058085335246,2422,293,379,482,590,49,32,19,286,30,262
9000,894,-0.019968895241618156,0.05463389307260513,0.013150855898857117,-0.019968895241618156,0.019968895241618156,0.15363389307260514,0.15363389307260514,0.11315085589885712,0.11315085589885712,1,0.38910325667541285,2521,294,403,484,623,49,44,20,312,30,262
10000,994,1.0007061064243317e-05,0.056914374232292175,-0.0776393860578537,1.0007061064243317e-05,1.0007061064243317e-05,0.15591437423229218,0.15591437423229218,0.022360613942146307,0.022360613942146307,1,0.3783076074972437,2745,296,406,487,645,51,108,22,346,34,349
