environment_step,learning_update,td_loss
1000,1,0.8656213283538818
1010,2,0.800071656703949
1020,3,0.670947790145874
1030,4,0.6056888699531555
1040,5,0.5311132669448853
1050,6,0.4458668529987335
1060,7,0.3969331681728363
1070,8,0.34255653619766235
1080,9,0.27877774834632874
1090,10,0.21880178153514862
1100,11,0.19871464371681213
1110,12,0.17925304174423218
1120,13,0.1194552481174469
1130,14,0.10305976867675781
1140,15,0.12383709102869034
1150,16,0.08989954739809036
1160,17,0.06352758407592773
1170,18,0.09265796840190887
1180,19,0.17361609637737274
1190,20,0.13343572616577148
1200,21,0.1215151771903038
1210,22,0.10643891245126724
1220,23,0.06656438857316971
1230,24,0.09133876860141754
1240,25,0.08075512200593948
1250,26,0.1183672845363617
1260,27,0.08844675868749619
1270,28,0.06974680721759796
1280,29,0.05249269679188728
1290,30,0.056374721229076385
1300,31,0.05576707422733307
1310,32,0.06844539195299149
1320,33,0.05057363212108612
1330,34,0.0445399209856987
1340,35,0.04458791762590408
1350,36,0.05450509488582611
1360,37,0.03378373384475708
1370,38,0.04156240448355675
1380,39,0.05340317636728287
1390,40,0.03641459718346596
1400,41,0.038449034094810486
1410,42,0.039678409695625305
1420,43,0.0368853360414505
1430,44,0.034169040620326996
1440,45,0.03377578780055046
1450,46,0.025663502514362335
1460,47,0.023503011092543602
1470,48,0.022921811789274216
1480,49,0.020075947046279907
1490,50,0.024663105607032776
1500,51,0.016646984964609146
1510,52,0.031034188345074654
1520,53,0.016036104410886765
1530,54,0.05128849670290947
1540,55,0.03182585537433624
1550,56,0.022259069606661797
1560,57,0.012458652257919312
1570,58,0.010821793228387833
1580,59,0.013171530328691006
1590,60,0.011313790455460548
1600,61,0.007376900874078274
1610,62,0.013583580031991005
1620,63,0.014066622592508793
1630,64,0.01684493198990822
1640,65,0.007912930101156235
1650,66,0.012986126355826855
1660,67,0.013243096880614758
1670,68,0.013763564638793468
1680,69,0.024116409942507744
1690,70,0.00949312373995781
1700,71,0.02033986896276474
1710,72,0.014122609049081802
1720,73,0.01342935673892498
1730,74,0.01441940013319254
1740,75,0.007276491727679968
1750,76,0.011180832982063293
1760,77,0.010214501060545444
1770,78,0.018281249329447746
1780,79,0.008188704028725624
1790,80,0.008987746201455593
1800,81,0.007221666630357504
1810,82,0.012720458209514618
1820,83,0.010974801145493984
1830,84,0.005145580507814884
1840,85,0.009073380380868912
1850,86,0.006509639322757721
1860,87,0.006750485859811306
1870,88,0.00837582815438509
1880,89,0.005242686718702316
1890,90,0.00814046896994114
